RNA_Spot_ID,Y,X,in_mask,intensity,spot_width,sum_intensity,snr,background,in_cell,cell_mask_num,in_nuclei,in_cyto
1,206,1278,True,3102.0,11.1,683.0839002267574,25.110728685510104,293.515350877193,1.0,1.0,1.0,0.0
2,222,1309,True,3787.0,17.299999999999997,834.0921704658077,5.6103763369690185,769.7850877192982,1.0,1.0,1.0,0.0
3,226,1227,True,1322.0,6.4,741.7852348993289,2.057061555870506,518.655701754386,1.0,1.0,1.0,0.0
4,230,1319,True,2463.0,18.8,735.4428697962799,1.6998327892809677,842.1842105263158,1.0,1.0,1.0,0.0
5,241,1098,True,1895.0,15.6,738.642409033877,2.562106541481937,625.984649122807,1.0,2.0,1.0,0.0
6,247,1246,True,4760.0,15.1,1741.1744040150566,5.378899055338391,1350.655701754386,1.0,1.0,1.0,0.0
7,248,1273,True,3166.0,12.3,1024.7372400756144,5.319630896863112,721.9035087719299,1.0,1.0,1.0,0.0
8,250,1112,True,2099.0,13.2,1058.4143556280587,1.1621796751871003,1029.0241228070176,1.0,2.0,1.0,0.0
9,253,1285,True,2856.0,11.0,1002.5915119363395,3.8118160452781193,706.0065789473684,1.0,1.0,1.0,0.0
10,256,1103,True,3101.0,23.1,1766.3731176798665,0.6070540824721857,2149.3179824561403,1.0,2.0,1.0,0.0
11,265,1204,True,4292.0,18.6,1607.8618246235608,3.45299336426421,1593.6820175438595,1.0,1.0,1.0,0.0
12,268,1382,True,1138.0,14.0,350.28874388254485,11.957967899131788,234.625,1.0,3.0,1.0,0.0
13,272,1302,True,3454.0,14.9,912.0662905500706,5.959380278493429,687.8662280701755,1.0,1.0,1.0,0.0
14,276,1144,True,1372.0,8.1,698.3913043478261,4.629513587254445,465.4736842105263,1.0,2.0,1.0,0.0
15,276,1255,True,3471.0,12.2,1253.4782608695652,3.531274735866195,925.734649122807,1.0,1.0,1.0,0.0
16,277,918,False,,,,,,,,,
17,278,1056,True,1131.0,11.1,405.1746031746032,13.70115275784059,278.6206140350877,1.0,2.0,1.0,0.0
18,278,1164,True,3732.0,12.4,1475.2722117202268,4.337853601020535,995.8837719298244,1.0,2.0,1.0,0.0
19,280,1273,True,4951.0,15.0,1328.2665726375176,5.409785955689843,965.7894736842104,1.0,1.0,1.0,0.0
