RNA_Spot_ID,Y,X,in_mask,intensity,spot_width,sum_intensity,snr,background,in_cell,cell_mask_num,in_nuclei,in_cyto
1,44,1389,False,,,,,,,,,
2,332,1068,True,455.0,11.4,229.984126984127,10.73768756749587,188.29605263157896,1.0,1.0,1.0,0.0
3,358,1082,True,1095.0,13.8,345.81076672104405,14.876202622228297,252.3048245614035,1.0,1.0,1.0,0.0
4,362,1035,True,1161.0,12.0,457.9546485260771,6.304294621408005,331.0833333333333,1.0,1.0,1.0,0.0
5,364,949,True,713.0,12.1,262.124763705104,15.714914970589753,194.1732456140351,1.0,1.0,1.0,0.0
6,376,1036,True,1019.0,12.6,430.6502835538752,4.416373982474241,350.10087719298247,1.0,1.0,1.0,0.0
7,378,1062,True,1112.0,12.9,371.9943289224953,13.423536111288556,270.26973684210526,1.0,1.0,1.0,0.0
8,397,912,True,702.0,12.7,270.85255198487715,12.475569241938802,200.17105263157896,1.0,1.0,1.0,0.0
9,406,1004,True,736.0,13.8,262.2120717781403,12.943425431843416,220.05263157894737,1.0,1.0,1.0,0.0
10,409,1080,True,1194.0,14.4,343.9464033850494,13.781934839934369,265.7368421052632,1.0,1.0,1.0,0.0
11,422,1024,True,917.0,13.6,340.3295269168026,10.889487265090647,264.1293859649123,1.0,1.0,1.0,0.0
12,438,1127,True,638.0,17.2,265.5708622398414,7.107063963666494,245.49561403508773,1.0,2.0,1.0,0.0
13,438,1174,True,703.0,11.4,265.13605442176873,9.645404704522958,185.8201754385965,1.0,2.0,1.0,0.0
14,454,240,True,623.0,13.6,241.42903752039152,11.066774344168856,194.62938596491227,1.0,3.0,1.0,0.0
15,460,1157,True,922.0,13.3,367.0619902120718,5.303389450991543,294.2061403508772,1.0,2.0,1.0,0.0
16,464,1169,True,683.0,21.0,329.01310997815006,1.612969397089094,371.1293859649123,1.0,2.0,1.0,0.0
17,469,1124,True,692.0,9.25,338.7255520504732,3.2674082616857776,296.4144736842105,1.0,2.0,1.0,0.0
18,470,1080,True,1664.0,14.7,605.3554301833568,4.399262508230368,500.87719298245617,1.0,2.0,1.0,0.0
19,471,990,True,1069.0,11.5,341.092970521542,19.84487710836052,229.00438596491227,1.0,1.0,1.0,0.0
20,471,1063,True,1893.0,15.7,623.5658720200753,5.69177301205175,507.0964912280702,1.0,1.0,1.0,0.0
21,474,1180,True,1019.0,11.9,361.0884353741496,6.86860206195075,288.95175438596493,1.0,2.0,1.0,0.0
22,476,1076,True,1538.0,19.0,588.6120460584588,2.960548441444569,596.1951754385965,1.0,2.0,1.0,0.0
23,489,1118,True,1556.0,19.700000000000003,583.8257756563246,4.304054236627872,616.296052631579,1.0,2.0,1.0,0.0
24,490,1104,True,1480.0,14.6,653.8688293370946,4.601974586307417,547.6776315789474,1.0,2.0,1.0,0.0
25,492,832,True,942.0,10.8,362.8567639257295,7.883154438644366,242.08991228070172,1.0,5.0,1.0,0.0
26,492,1198,True,1501.0,15.8,456.5959849435383,10.10887214814928,372.97587719298247,1.0,2.0,1.0,0.0
27,494,1121,True,1263.0,15.5,612.9372647427855,3.29772147778546,534.7894736842105,1.0,2.0,1.0,0.0
28,499,990,True,896.0,11.8,302.4671201814059,16.67394675835768,213.0811403508772,1.0,1.0,1.0,0.0
29,505,1154,True,936.0,9.0,535.4901185770751,3.094696053125404,380.11622807017545,1.0,2.0,1.0,0.0
30,507,1161,True,1103.0,11.4,494.609977324263,5.337447208625005,385.0745614035088,1.0,2.0,1.0,0.0
31,508,840,True,810.0,10.7,387.46949602122015,5.282104576603073,300.29605263157896,1.0,5.0,1.0,0.0
