RNA_Spot_ID,Y,X,in_mask,intensity,spot_width,sum_intensity,snr,background,in_cell,cell_mask_num,in_nuclei,in_cyto
1,370,1039,True,966.0,14.5,379.9308885754584,5.162689694660551,317.35087719298247,1.0,1.0,1.0,0.0
2,372,1005,True,1971.0,11.6,583.1111111111111,14.038003023452644,306.5438596491228,1.0,1.0,1.0,0.0
3,376,1149,True,1910.0,14.4,553.3385049365303,8.819466903765019,411.7543859649123,1.0,2.0,1.0,0.0
4,384,1051,True,1135.0,13.1,392.326264274062,6.142350772399477,319.2872807017544,1.0,1.0,1.0,0.0
5,396,915,True,2590.0,12.2,770.8809073724008,6.54579923261252,502.97587719298247,1.0,1.0,1.0,0.0
6,398,810,True,1783.0,8.9,543.9367588932806,32.472595058445386,264.9122807017544,0.0,,,
7,401,1169,True,1850.0,18.700000000000003,606.6439326837909,5.353372444971055,613.7938596491229,1.0,2.0,1.0,0.0
8,412,900,True,833.0,10.05,457.2679045092838,2.1453963815946238,402.328947368421,1.0,3.0,1.0,0.0
9,414,1203,True,1307.0,16.3,492.40399556048834,6.192534511657889,446.9627192982456,1.0,2.0,1.0,0.0
10,416,870,True,959.0,10.1,355.19363395225463,14.11295476478056,235.7171052631579,1.0,3.0,1.0,0.0
11,423,917,True,1249.0,13.9,529.4437194127244,6.243234694924565,396.76973684210526,1.0,3.0,1.0,0.0
12,426,1066,True,2901.0,11.8,1221.047619047619,3.986284720142792,825.4583333333334,1.0,1.0,1.0,0.0
13,427,827,True,1172.0,13.6,452.45350734094615,8.853851861847009,375.8245614035088,1.0,3.0,0.0,1.0
14,429,1081,True,4608.0,12.3,1416.733459357278,7.730326898399024,818.9429824561404,1.0,1.0,1.0,0.0
15,430,994,True,1218.0,13.2,431.5432300163132,10.098695776428007,317.28508771929825,1.0,1.0,1.0,0.0
16,437,862,True,2507.0,8.8,728.1699604743083,32.55835769847109,311.8793859649123,1.0,3.0,1.0,0.0
17,450,885,True,912.0,12.5,346.9432892249528,14.38314249496998,271.9561403508772,1.0,3.0,1.0,0.0
18,451,1052,True,1099.0,8.5,410.00395256916994,14.702308632853129,257.5109649122807,1.0,1.0,1.0,0.0
19,453,1247,True,718.0,12.2,340.6294896030246,5.404626437130343,252.48026315789477,0.0,,,
20,458,1267,True,1775.0,11.8,540.9319727891157,7.6591402009436065,365.2214912280702,0.0,,,
21,462,961,True,2999.0,13.0,783.5103969754254,16.452758177962313,435.37280701754383,1.0,1.0,0.0,1.0
22,462,1007,True,4450.0,7.9,992.2233502538072,83.18431830663323,283.47587719298247,1.0,1.0,1.0,0.0
23,471,1064,True,990.0,7.800000000000001,411.507614213198,9.367709872059184,267.93859649122805,1.0,1.0,1.0,0.0
24,474,1274,True,1660.0,19.1,617.2983293556086,1.4561730330442786,709.0986842105264,1.0,4.0,1.0,0.0
25,476,1350,True,1409.0,9.9,433.8044164037855,21.61148082383198,239.30263157894737,1.0,4.0,1.0,0.0
26,479,944,True,2391.0,15.2,706.6173149309913,8.343369300569282,539.3355263157895,1.0,3.0,1.0,0.0
27,484,1279,True,3261.0,12.9,854.3232514177694,8.2173211775287,507.99122807017545,1.0,4.0,1.0,0.0
28,486,809,True,3013.0,9.6,816.6656151419559,16.29713904239497,415.734649122807,0.0,,,
29,487,1161,True,2147.0,14.2,773.1960507757404,3.4782280999301003,626.5197368421053,1.0,2.0,1.0,0.0
30,490,1067,True,3393.0,12.0,828.5827664399093,9.386125245235284,482.2938596491228,1.0,5.0,1.0,0.0
31,493,1122,True,3962.0,9.8,1011.1482649842272,31.771374978627577,320.4671052631579,1.0,2.0,1.0,0.0
32,494,794,True,2250.0,10.1,655.2917771883289,6.8957285266072965,450.6842105263158,0.0,,,
33,495,1055,True,1602.0,18.1,537.5146147032773,1.9563073705033047,548.1184210526316,1.0,5.0,1.0,0.0
34,499,1308,True,3008.0,9.3,652.0914826498423,38.28057639690449,282.81140350877195,1.0,4.0,1.0,0.0
35,500,1167,True,2284.0,17.799999999999997,705.7274529236868,4.18379071333565,634.6622807017544,1.0,2.0,1.0,0.0
36,509,997,True,2337.0,11.1,657.2018140589569,19.756027268850566,327.31359649122805,0.0,,,
37,510,973,True,920.0,16.3,351.3829078801332,7.926712891185845,319.68859649122805,0.0,,,
38,515,823,True,2298.0,9.6,591.8454258675079,31.370625013283835,309.1842105263158,1.0,3.0,1.0,0.0
39,521,1155,True,1564.0,9.4,479.8895899053628,19.405869668642804,293.6425438596491,1.0,5.0,1.0,0.0
40,528,862,True,1967.0,9.5,588.9589905362776,29.39225108039456,295.5285087719298,1.0,3.0,1.0,0.0
41,530,944,True,1169.0,12.9,391.63894139886577,8.29864498783871,312.9736842105263,1.0,3.0,1.0,0.0
42,532,1217,True,752.0,10.85,375.6366047745358,1.7367613830052624,312.17763157894734,0.0,,,
43,533,1246,True,1535.0,10.8,493.1724137931034,15.602079845212762,278.6074561403509,0.0,,,
44,538,1272,True,1554.0,11.8,461.2448979591837,15.686693472210813,273.8969298245614,0.0,,,
45,538,1406,True,2062.0,8.8,534.501976284585,32.524091560329275,237.1929824561404,0.0,,,
46,540,1367,True,896.0,7.85,522.4060913705583,7.510449730173791,293.1206140350877,1.0,7.0,1.0,0.0
47,544,931,True,1083.0,9.8,537.3217665615142,4.674272449574335,394.1622807017544,1.0,3.0,1.0,0.0
48,546,1203,True,5088.0,9.8,1203.4889589905365,33.74245488054704,367.5,0.0,,,
49,547,834,True,3756.0,9.2,1171.4321766561511,4.156777599235864,767.4342105263158,1.0,3.0,1.0,0.0
50,547,1046,True,4086.0,9.3,967.2933753943216,32.59529218587418,332.4495614035088,1.0,5.0,1.0,0.0
51,549,1073,True,1892.0,15.4,804.284818067754,1.8116983330082477,727.4232456140351,1.0,5.0,1.0,0.0
52,550,1236,True,2118.0,8.5,596.00395256917,21.98590621210416,280.35526315789474,0.0,,,
53,550,1324,True,635.0,8.4,341.3201581027668,7.216716574263909,235.77412280701756,1.0,7.0,1.0,0.0
54,553,856,True,2533.0,8.5,1201.9209486166008,2.51851794268774,834.8026315789474,1.0,3.0,1.0,0.0
55,554,1162,True,2541.0,14.1,755.6967559943582,6.971243067754923,531.7719298245614,1.0,5.0,1.0,0.0
56,557,1085,True,2793.0,17.6,793.5074331020812,4.813283125422137,734.875,1.0,5.0,1.0,0.0
57,558,895,True,2389.0,13.1,626.5611745513867,14.721983219651332,370.10087719298247,1.0,3.0,1.0,0.0
58,560,841,True,3504.0,18.9,1480.6917626217892,3.9899007787829057,1442.3530701754387,1.0,3.0,1.0,0.0
59,561,932,True,1224.0,2.9,1189.655172413793,6.034629122407271,390.1535087719298,0.0,,,
60,561,1357,True,2604.0,19.0,1017.2666076173604,1.8512524129845715,1115.296052631579,1.0,7.0,1.0,0.0
61,562,1188,True,3779.0,11.6,911.6371882086167,16.44830096052536,448.8157894736842,0.0,,,
62,563,1108,True,1494.0,10.5,522.1724137931035,16.76680995538832,318.0548245614035,1.0,5.0,1.0,0.0
63,564,1410,True,2569.0,15.5,648.495608531995,4.699253894576041,557.8508771929825,1.0,7.0,1.0,0.0
64,570,1405,True,1921.0,18.3,690.571302037201,2.447131516762063,741.9276315789474,1.0,7.0,1.0,0.0
65,571,1359,True,3663.0,18.700000000000003,1172.8777679362267,4.363334553639791,1213.002192982456,1.0,7.0,1.0,0.0
66,572,856,True,2646.0,10.65,1637.2864721485412,2.052722956719657,1348.3618421052631,1.0,3.0,1.0,0.0
67,572,1126,True,890.0,9.7,337.79179810725554,9.560545235980884,284.9671052631579,1.0,5.0,1.0,0.0
68,578,1334,True,2576.0,2.65,2056.896551724138,7.886305012174093,514.3684210526316,1.0,7.0,1.0,0.0
69,578,1377,True,2523.0,14.1,1042.3568406205925,4.177942403127009,854.0087719298245,1.0,7.0,1.0,0.0
70,579,878,True,3019.0,9.9,1017.03785488959,2.48903673792362,871.2214912280701,1.0,3.0,0.0,1.0
71,580,914,True,2510.0,6.5,856.7651006711409,37.59348595310232,280.3706140350877,0.0,,,
72,580,950,False,,,,,,,,,
73,581,1307,True,3116.0,8.0,896.8375634517766,15.739319420077166,368.1929824561403,1.0,7.0,1.0,0.0
74,581,1401,True,2084.0,15.1,769.5583437892095,3.523547375710323,658.359649122807,1.0,7.0,1.0,0.0
75,582,1040,False,,,,,,,,,
76,584,1147,True,2704.0,10.9,832.4084880636605,11.530502561275547,432.1578947368421,1.0,5.0,1.0,0.0
77,585,838,True,1528.0,4.7,1109.567901234568,1.6087185190951567,712.234649122807,1.0,3.0,0.0,1.0
78,588,1001,False,,,,,,,,,
79,588,1239,True,3196.0,11.5,949.904761904762,7.18825968051882,511.0592105263158,0.0,,,
80,589,1182,True,5076.0,12.4,1252.4631379962193,4.506410928823575,904.2083333333334,0.0,,,
81,590,876,True,2738.0,15.65,1603.0790464240904,1.0761239174943311,1490.7083333333333,0.0,,,
82,590,1348,True,1687.0,5.449999999999999,990.1061946902656,3.2643127068926354,537.3004385964912,1.0,7.0,1.0,0.0
83,591,863,True,6488.0,16.799999999999997,2059.3729189789124,7.206830104686722,1840.4495614035088,1.0,3.0,1.0,0.0
84,591,1443,True,1063.0,12.2,320.54820415879016,14.902882232261424,212.16666666666663,0.0,,,
85,593,969,False,,,,,,,,,
86,595,932,False,,,,,,,,,
87,595,1309,True,1057.0,12.5,513.7051039697543,2.3062477783965667,393.87280701754383,1.0,7.0,1.0,0.0
88,598,858,True,3892.0,18.0,1625.1585728444004,1.4767470914925105,1692.6995614035088,0.0,,,
89,598,1165,True,4106.0,9.7,1466.186119873817,3.5595375185490075,929.0109649122808,1.0,10.0,1.0,0.0
90,598,1175,True,4843.0,15.8,1273.3575909661229,3.2086007750300864,1199.0438596491229,1.0,10.0,0.0,1.0
91,598,1206,True,2195.0,11.5,818.7823129251701,2.7596754739080214,650.8157894736842,0.0,,,
92,603,743,True,2819.0,12.2,720.9338374291116,4.151888229633139,562.484649122807,1.0,8.0,1.0,0.0
93,605,1241,True,1344.0,8.9,665.99604743083,5.140198242763776,437.625,0.0,,,
94,607,893,True,3065.0,14.0,970.7063621533442,3.826879191898719,728.8245614035088,0.0,,,
95,608,1402,True,1533.0,11.7,506.98639455782313,17.585171654699735,309.67763157894734,1.0,7.0,1.0,0.0
96,609,1212,True,3205.0,12.0,1052.7913832199547,4.29042417906892,841.9671052631579,0.0,,,
97,611,754,True,3065.0,11.7,723.4240362811792,4.9793950215567415,527.9013157894736,1.0,8.0,1.0,0.0
98,613,1194,True,1154.0,5.699999999999999,974.7345132743365,0.9979826404119332,684.7368421052631,0.0,,,
99,614,883,True,2797.0,14.8,1108.1805359661496,2.6594845947153045,1022.7631578947368,0.0,,,
100,617,1218,True,2234.0,12.5,871.6294896030246,2.738646744942922,673.186403508772,0.0,,,
101,619,685,True,2672.0,9.4,644.7192429022082,39.10479736754776,259.78508771929825,1.0,8.0,1.0,0.0
102,620,982,False,,,,,,,,,
103,620,1061,True,1136.0,14.2,394.7108603667137,8.905524883547242,307.75657894736844,0.0,,,
104,622,1235,True,2284.0,8.5,1029.5415019762845,8.309217429075082,564.0109649122807,1.0,12.0,1.0,0.0
105,623,1182,True,3312.0,9.3,897.0567823343848,11.064874244566512,556.6469298245614,1.0,10.0,1.0,0.0
106,624,916,False,,,,,,,,,
107,624,1113,True,2441.0,10.9,666.8647214854111,16.971962055828374,285.55043859649123,1.0,10.0,1.0,0.0
108,633,873,True,5568.0,13.9,1512.9037520391516,7.429251800494328,852.4824561403509,0.0,,,
109,637,1392,True,2096.0,9.6,566.0694006309149,32.33307108527527,268.2105263157895,1.0,7.0,1.0,0.0
110,639,1264,True,3128.0,13.6,1167.1451876019576,3.47867950059307,1073.9473684210527,1.0,12.0,1.0,0.0
111,640,1370,True,1143.0,16.5,508.5493895671476,1.0018992195130627,534.421052631579,1.0,7.0,1.0,0.0
112,643,1193,True,1536.0,9.6,892.2555205047319,1.6892901931625262,722.4473684210526,1.0,10.0,0.0,1.0
113,643,1216,True,1242.0,16.8,628.1786903440621,1.4726379877427602,630.6754385964912,1.0,12.0,1.0,0.0
114,643,1308,True,1648.0,11.3,496.0181405895692,21.218272114148707,294.3706140350877,1.0,12.0,1.0,0.0
115,644,945,False,,,,,,,,,
116,645,761,True,2097.0,11.1,569.7324263038548,25.451790108344035,301.5986842105263,1.0,8.0,1.0,0.0
117,645,976,False,,,,,,,,,
118,645,1075,True,1951.0,10.6,546.9416445623342,17.563850509627507,265.89912280701753,0.0,,,
