RNA_Spot_ID,Y,X,in_mask,intensity,spot_width,sum_intensity,snr,background,in_cell,cell_mask_num,in_nuclei,in_cyto
1,1,714,False,,,,,,,,,
2,8,786,False,,,,,,,,,
3,50,1414,False,,,,,,,,,
4,88,1681,False,,,,,,,,,
5,100,1375,True,220.0,9.9,133.0788643533123,8.874018729526245,121.24561403508773,1.0,1.0,1.0,0.0
6,139,1272,True,178.0,4.05,143.44444444444446,4.27922428912555,125.45833333333331,1.0,1.0,1.0,0.0
7,151,1200,True,199.0,5.7,144.07079646017698,6.401501854386246,123.75219298245614,1.0,2.0,1.0,0.0
8,168,1773,False,,,,,,,,,
9,169,1455,False,,,,,,,,,
10,179,1338,True,245.0,9.6,136.61829652996846,9.821654429890208,126.75219298245614,1.0,1.0,1.0,0.0
11,197,1608,False,,,,,,,,,
12,297,1048,True,184.0,9.3,128.44479495268138,5.262324357471047,122.1030701754386,1.0,8.0,1.0,0.0
13,319,1103,True,238.0,9.3,137.29652996845425,8.352521756500552,128.75877192982455,1.0,9.0,1.0,0.0
14,386,1286,True,289.0,8.4,150.6916996047431,11.846614662396837,129.41666666666666,1.0,7.0,1.0,0.0
15,400,969,True,285.0,11.3,166.48979591836735,4.327328338921956,135.67105263157896,0.0,,,
16,402,964,True,619.0,7.6,214.38578680203045,29.41543362880045,128.74122807017545,0.0,,,
17,429,1141,True,530.0,6.800000000000001,205.75838926174495,32.9803125794459,125.0109649122807,1.0,13.0,1.0,0.0
18,483,1069,True,194.0,3.7,146.48979591836735,5.040023481040229,130.39473684210526,1.0,13.0,1.0,0.0
19,523,1136,True,255.0,4.0,159.12244897959184,10.10046162017017,127.85087719298244,1.0,13.0,1.0,0.0
20,546,1156,True,177.0,1.45,157.15384615384616,3.932718352686378,128.6798245614035,1.0,13.0,1.0,0.0
21,586,1186,True,163.0,1.45,168.3846153846154,2.8282981665238958,126.32894736842104,1.0,13.0,1.0,0.0
22,604,1554,False,,,,,,,,,
23,671,1221,True,191.0,1.7999999999999998,164.6153846153846,5.007122598216019,126.31798245614036,1.0,18.0,1.0,0.0
24,713,1647,True,276.0,8.5,155.30434782608697,10.858496749782878,133.4188596491228,1.0,19.0,1.0,0.0
25,715,1672,True,262.0,7.0,147.4765100671141,9.55291556193063,129.76754385964912,0.0,,,
26,768,1694,False,,,,,,,,,
27,777,1379,True,435.0,7.6,172.9492385786802,20.60601835928635,136.515350877193,0.0,,,
28,826,1779,True,202.0,1.05,178.6153846153846,5.174214931283308,135.7982456140351,1.0,23.0,1.0,0.0
29,843,1881,True,179.0,1.85,183.6153846153846,3.3800711952465425,135.19298245614036,0.0,,,
30,848,1145,True,297.0,6.1,169.25503355704697,11.12524680032518,139.5328947368421,1.0,21.0,1.0,0.0
31,878,1114,True,370.0,7.2,172.66497461928935,16.63533946142409,137.0438596491228,1.0,30.0,1.0,0.0
32,900,1567,True,400.0,7.2,166.42131979695432,17.409048049216516,142.9934210526316,1.0,25.0,1.0,0.0
33,903,1221,False,,,,,,,,,
34,920,1397,True,189.0,12.4,140.15500945179585,3.7507402670716954,138.02412280701753,1.0,31.0,1.0,0.0
35,966,1174,True,471.0,7.800000000000001,176.44670050761422,23.47624250158805,139.4232456140351,1.0,30.0,1.0,0.0
36,967,1458,True,228.0,3.9,163.83673469387756,6.209104243008482,138.87280701754386,0.0,,,
37,984,1311,True,190.0,3.1,165.85714285714286,3.766198630647765,137.47368421052633,1.0,31.0,1.0,0.0
38,1011,482,True,183.0,1.05,169.76923076923077,4.485228983391919,126.72368421052632,1.0,32.0,1.0,0.0
39,1084,475,True,219.0,10.7,135.06631299734747,7.659542832393631,128.890350877193,1.0,32.0,1.0,0.0
40,1107,1898,False,,,,,,,,,
41,1115,1057,True,289.0,6.2,152.00671140939596,12.368661232235912,127.76315789473684,1.0,39.0,0.0,1.0
42,1120,1607,True,360.0,6.4,163.54362416107384,16.714081197624495,134.68201754385964,1.0,33.0,1.0,0.0
43,1153,757,False,,,,,,,,,
44,1158,658,True,202.0,8.8,146.8102766798419,4.949924510787172,132.03728070175438,1.0,41.0,1.0,0.0
45,1161,881,True,204.0,9.9,136.77287066246058,6.548103126940064,126.27631578947368,1.0,44.0,1.0,0.0
46,1162,830,True,212.0,8.3,139.07905138339922,6.2306868715365775,128.3421052631579,1.0,44.0,1.0,0.0
47,1169,368,True,298.0,7.2,145.87309644670052,15.272900262599828,121.40350877192982,0.0,,,
48,1172,1359,True,235.0,8.3,135.82608695652175,8.344408083343797,129.56798245614036,0.0,,,
49,1173,1319,True,259.0,5.8,164.89380530973452,8.579525129294902,135.65570175438597,1.0,36.0,1.0,0.0
50,1175,1391,True,178.0,4.65,134.7283950617284,3.892770778281487,128.5921052631579,0.0,,,
51,1177,630,True,371.0,6.9,162.50335570469798,18.54097060569585,129.34429824561403,1.0,41.0,1.0,0.0
52,1185,1172,True,433.0,7.800000000000001,176.746192893401,22.433796386330823,133.30701754385964,1.0,39.0,1.0,0.0
53,1205,524,True,214.0,10.5,133.30238726790452,7.625239230252887,124.32675438596492,1.0,45.0,1.0,0.0
54,1223,554,True,286.0,10.0,140.94637223974763,12.842843462476916,125.78947368421052,1.0,45.0,1.0,0.0
55,1253,133,True,212.0,4.3,138.30864197530863,8.678614931261514,117.59868421052632,1.0,46.0,1.0,0.0
56,1258,1491,True,229.0,2.55,151.75862068965515,8.332147932276532,126.90131578947368,1.0,40.0,1.0,0.0
57,1271,1664,False,,,,,,,,,
58,1275,463,True,194.0,8.8,137.43478260869566,3.962967760168014,128.51315789473685,1.0,45.0,1.0,0.0
59,1275,471,True,239.0,5.7,141.4513274336283,6.961519538658135,129.4671052631579,1.0,45.0,1.0,0.0
60,1276,1332,False,,,,,,,,,
61,1277,799,True,327.0,8.1,153.86561264822134,14.45354800134412,133.0109649122807,1.0,49.0,1.0,0.0
62,1279,817,True,217.0,5.449999999999999,145.93805309734512,7.3159790076469795,127.92324561403508,1.0,49.0,1.0,0.0
63,1312,1571,False,,,,,,,,,
64,1325,813,True,193.0,6.0,143.38053097345133,5.0296202521536895,128.52412280701753,1.0,49.0,1.0,0.0
65,1326,539,True,186.0,11.9,131.2358276643991,5.159858611827726,126.86622807017544,1.0,45.0,1.0,0.0
66,1327,2009,False,,,,,,,,,
67,1332,246,True,242.0,4.05,145.5679012345679,11.081229564602042,122.08333333333331,1.0,48.0,1.0,0.0
68,1334,916,True,218.0,5.4,153.75221238938053,7.569029738038651,126.09649122807018,1.0,54.0,1.0,0.0
69,1349,163,True,211.0,6.75,139.51006711409397,7.459767789295838,123.96052631578948,1.0,57.0,1.0,0.0
70,1351,868,True,231.0,4.55,149.62962962962962,7.242698994533994,131.140350877193,1.0,49.0,1.0,0.0
71,1365,652,True,440.0,7.6,190.75634517766497,22.621201519144048,132.83552631578948,1.0,53.0,1.0,0.0
72,1368,219,True,190.0,17.6,128.56987115956392,4.776188878257289,128.6315789473684,1.0,57.0,1.0,0.0
73,1374,729,True,305.0,7.199999999999999,144.44670050761422,15.319743439535795,124.24122807017544,1.0,53.0,1.0,0.0
74,1376,969,True,220.0,10.4,132.54641909814325,7.707093167806675,125.984649122807,1.0,54.0,1.0,0.0
75,1379,1029,True,260.0,10.4,147.9549071618037,9.98180249343313,131.03947368421052,1.0,54.0,1.0,0.0
76,1380,585,True,290.0,9.2,149.4794952681388,13.815432436384176,127.50438596491227,1.0,58.0,1.0,0.0
77,1429,564,True,211.0,8.45,129.92885375494072,8.162265097457768,124.96491228070175,1.0,58.0,1.0,0.0
78,1487,759,True,200.0,5.0,142.6172839506173,6.968584877909981,122.40789473684212,1.0,63.0,1.0,0.0
79,1493,277,True,202.0,10.9,134.79310344827587,7.12307997799425,123.54166666666669,1.0,62.0,1.0,0.0
80,1509,288,True,184.0,14.3,133.2722143864598,2.156873977928929,131.5,1.0,62.0,1.0,0.0
81,1516,281,True,289.0,7.9,144.69035532994923,9.780948055900454,127.83333333333331,1.0,62.0,1.0,0.0
82,1543,958,True,172.0,2.2,148.89655172413794,4.369514501795355,122.6359649122807,1.0,64.0,1.0,0.0
83,1544,521,False,,,,,,,,,
84,1559,587,True,196.0,7.45,134.5482233502538,5.878907425716074,125.32236842105264,1.0,65.0,1.0,0.0
85,1574,967,True,285.0,9.4,139.06309148264984,14.629301132329005,123.22368421052632,1.0,64.0,1.0,0.0
86,1588,1206,False,,,,,,,,,
87,1627,608,True,190.0,5.8,124.42477876106194,6.206396387733265,121.27631578947368,1.0,65.0,0.0,1.0
88,1693,964,True,193.0,5.7,130.72566371681415,5.776329844185656,122.06140350877192,0.0,,,
89,1705,825,True,251.0,14.0,128.89233278955953,9.54523694373087,124.27850877192982,1.0,70.0,0.0,1.0
90,1713,555,True,154.0,6.3,126.8456375838926,3.057092206631169,121.03289473684212,1.0,69.0,1.0,0.0
91,1741,905,True,251.0,10.2,139.76127320954907,10.19772487351412,127.0,1.0,70.0,1.0,0.0
92,1745,725,True,1550.0,7.7,371.5786802030457,77.07352867998718,133.87280701754386,1.0,70.0,1.0,0.0
93,1777,475,True,173.0,2.6,147.68965517241378,5.4325442342685335,119.07236842105264,1.0,71.0,1.0,0.0
94,1794,421,True,268.0,5.300000000000001,143.18584070796462,13.366540559072188,121.42763157894736,1.0,71.0,1.0,0.0
95,1881,1903,False,,,,,,,,,
96,1888,356,True,964.0,7.399999999999999,238.6954314720812,64.90513838432551,124.3201754385965,1.0,72.0,1.0,0.0
97,2044,462,False,,,,,,,,,
