RNA_Spot_ID,Y,X
405,1430,1281
406,1432,789
407,1433,1358
408,1434,1185
409,1439,1200
410,1442,1336
411,1444,1310
412,1447,918
413,1447,1978
414,1449,1929
415,1450,1289
416,1450,1381
417,1451,819
418,1451,967
419,1455,757
420,1457,948
421,1456,1368
422,1461,1390
423,1467,1405
424,1470,895
425,1473,2047
426,1475,1427
427,1479,1136
428,1480,914
429,1483,889
430,1484,1888
431,1490,721
432,1493,775
433,1498,1369
434,1504,953
435,1504,821
436,1504,914
437,1505,1235
438,1515,964
439,1515,1469
440,1517,891
441,1519,1073
442,1523,2013
443,1523,626
444,1524,868
445,1525,571
446,1525,944
447,1526,602
448,1526,684
449,1534,966
450,1534,1486
451,1535,897
452,1539,569
453,1541,862
454,1544,874
455,1547,1768
456,1548,649
457,1548,697
458,1549,850
459,1550,1422
460,1553,857
461,1554,1805
462,1555,770
463,1557,965
464,1560,1246
465,1562,1259
466,1566,663
467,1568,1798
468,1571,857
469,1572,905
470,1573,618
471,1575,1853
472,1578,632
473,1591,1851
474,1595,771
475,1596,597
476,1596,611
477,1597,1618
478,1598,1866
479,1601,716
480,1603,754
481,1610,1580
482,1610,1806
483,1611,1851
484,1614,1600
485,1614,1080
486,1616,1836
487,1618,620
488,1618,683
489,1618,717
490,1619,1861
491,1620,778
492,1621,1037
493,1626,1856
494,1627,684
495,1627,1071
496,1629,1654
497,1629,720
498,1631,1798
499,1634,1588
500,1636,1870
501,1636,645
502,1640,952
503,1640,1612
504,1641,855
505,1641,884
506,1643,1694
507,1642,1795
508,1646,681
509,1649,1663
510,1649,962
511,1649,1715
512,1651,931
513,1652,1062
514,1653,1648
515,1652,1767
516,1654,1081
517,1656,1615
518,1656,1184
519,1657,907
520,1660,853
521,1661,1638
522,1661,1039
523,1663,876
524,1664,1726
525,1665,947
526,1666,1883
527,1667,1072
528,1668,1125
529,1669,1675
530,1671,889
531,1675,1040
532,1678,1084
533,1678,1847
534,1679,1603
535,1686,971
536,1688,1090
537,1689,1630
538,1692,1057
539,1693,1609
540,1693,1647
541,1694,1119
542,1696,1702
543,1696,923
544,1701,998
545,1701,1030
546,1701,1136
547,1703,1865
548,1708,1594
549,1707,1708
550,1709,1494
551,1710,1878
552,1717,1694
553,1718,781
554,1721,1004
555,1721,1118
556,1727,1668
557,1731,902
558,1731,1266
559,1734,946
560,1733,997
561,1735,1133
562,1736,804
563,1738,738
564,1739,1028
565,1739,1301
566,1743,1184
567,1743,1553
568,1746,1159
569,1752,1123
570,1758,1565
571,1763,1313
572,1763,1601
573,1766,1336
574,1767,1171
575,1768,1714
576,1770,990
577,1772,951
578,1778,1006
579,1779,1309
580,1789,1739
581,1790,868
582,1790,1352
583,1792,1055
584,1792,1553
585,1793,1684
586,1803,887
587,1804,1354
588,1815,1692
589,1816,868
590,1828,1643
591,1835,1671
592,1837,1661
593,1840,1775
594,1852,1775
595,1862,1619
596,1867,1873
597,1867,1705
598,1868,1645
599,1874,1485
600,1874,1603
601,1877,991
602,1878,1887
603,1879,1668
604,1882,1606
605,1883,1691
606,1883,1852
607,1884,1894
608,1884,1005
609,1890,1081
610,1893,1841
611,1899,1559
612,1898,1742
613,1903,1582
614,1903,1653
615,1904,1816
616,1905,1852
617,1906,1965
618,1906,1630
619,1912,1878
620,1917,1608
621,1919,827
622,1921,1398
623,1926,1971
624,1927,1103
625,1934,844
626,1937,1589
627,1944,1892
628,1945,1874
629,1946,1666
630,1950,1729
631,1961,1619
632,1964,1771
633,1965,1661
634,1966,1248
635,1966,1600
636,1968,1751
637,1968,1861
638,1969,1434
639,1970,1632
640,1972,1922
641,1974,1675
642,1980,1770
643,1996,1627
644,1995,1922
645,1996,1216
646,1999,732
647,2002,1684
648,2005,1332
649,2005,1724
650,2012,1539
651,2013,1640
652,2014,1671
653,2019,1317
654,2023,1604
655,2028,1680
656,2033,1635
657,2036,1659
658,2036,1359
659,2037,1571
660,2038,1531
661,2039,1759
