RNA_Spot_ID,Y,X
239,781,958
240,781,1200
241,782,1223
242,784,1452
243,785,1087
244,785,1168
245,786,1306
246,787,1416
247,789,936
248,790,1492
249,792,1105
250,792,1268
251,792,1327
252,793,978
253,793,1271
254,796,883
255,796,991
256,799,1013
257,799,1135
258,800,1382
259,800,1448
260,802,1233
261,803,801
262,803,1074
263,805,1193
264,807,64
265,808,954
266,808,1212
267,808,1417
268,809,1395
269,810,1114
270,811,1158
271,811,1454
272,814,1103
273,814,1387
274,815,835
275,815,1322
276,815,1334
277,818,1355
278,819,1191
279,823,0
280,822,1006
281,824,793
282,826,1077
283,827,754
284,827,1338
285,830,1401
286,833,69
287,837,745
288,838,1410
289,839,1430
290,839,1450
291,847,1375
292,849,1493
293,850,988
294,850,1319
295,852,975
296,852,1449
297,854,1418
298,856,767
299,857,1402
300,858,40
301,859,121
302,859,825
303,860,1374
304,861,1466
305,862,749
306,863,1387
307,866,1449
308,866,1527
309,866,1543
310,867,903
311,869,1351
312,872,13
313,872,850
314,873,1506
315,875,61
316,875,1536
317,880,35
318,880,1337
319,880,1486
320,882,1423
321,884,1435
322,885,1103
323,885,1568
324,887,824
325,887,1305
326,887,1386
327,887,1524
328,889,85
329,892,858
330,893,1372
331,894,795
332,894,1404
333,895,1455
334,896,1114
335,897,45
336,897,775
337,898,873
338,899,1066
339,899,1144
340,899,1340
341,900,1350
342,902,1132
343,908,1320
344,909,748
345,909,1177
346,909,1259
347,911,1025
348,911,1283
349,912,1152
350,913,806
351,913,931
352,915,1246
353,915,1390
354,915,1468
355,916,95
356,916,1234
357,918,789
358,922,1519
359,922,1331
360,922,1552
361,923,749
362,923,1147
363,924,147
364,925,177
365,925,1432
366,926,1075
367,926,1396
368,929,1211
369,931,1100
370,933,22
371,933,124
372,933,1233
373,933,1271
374,934,1037
375,935,1532
376,935,776
377,937,1137
378,937,1337
379,939,1420
380,941,1054
381,943,91
382,944,1246
383,944,1371
384,944,1399
385,946,119
386,946,802
387,946,1267
388,946,1286
389,946,1308
390,947,1084
391,948,69
392,948,900
393,952,972
394,952,1394
395,953,1113
396,955,867
397,956,899
398,956,1137
399,958,1177
400,959,102
401,959,784
402,960,853
403,960,1427
404,962,59
405,962,211
406,962,963
407,962,1065
408,964,191
409,964,1314
410,964,1383
411,964,1451
412,966,1042
413,968,71
414,968,1278
415,970,828
416,970,917
417,971,1218
418,972,1239
419,973,1083
420,974,1193
421,974,1391
422,975,957
423,976,968
424,976,1147
425,978,1157
426,977,1174
427,978,800
428,981,103
429,981,895
430,982,1014
431,982,1097
432,983,1045
433,984,927
434,984,1061
435,985,1197
436,986,1116
437,987,775
438,990,207
439,989,150
440,989,181
441,989,1166
442,990,826
443,991,67
444,994,139
445,994,192
446,994,1228
447,996,1272
448,997,146
449,998,928
450,999,831
451,1002,38
452,1002,893
453,1003,1206
454,1006,1317
455,1005,1339
456,1007,1136
457,1008,1262
458,1009,1177
459,1011,1044
460,1012,934
461,1012,1373
462,1013,968
463,1015,121
464,1016,1013
465,1016,1285
466,1017,1027
467,1019,873
468,1021,908
469,1021,1090
470,1022,1121
471,1022,1184
472,1022,1309
473,1023,889
474,1023,1107
475,1027,1063
476,1029,29
477,1035,948
478,1035,1055
479,1035,1299
480,1037,1033
481,1039,1328
482,1040,1125
483,1041,106
484,1041,848
485,1042,1015
486,1043,907
487,1046,998
488,1047,155
489,1049,1198
490,1052,881
491,1052,1045
492,1052,1115
493,1052,1168
494,1054,127
495,1055,934
496,1056,961
497,1055,1286
498,1057,1086
499,1057,1218
500,1058,909
501,1060,859
502,1065,1233
503,1067,1343
504,1068,937
505,1070,840
506,1070,1252
507,1073,147
508,1073,1131
509,1076,1032
510,1079,886
511,1083,1159
512,1084,946
513,1085,913
514,1086,855
515,1088,1056
516,1089,1073
517,1090,895
518,1093,1023
519,1093,1084
520,1100,1260
521,1102,1231
522,1103,886
523,1103,909
524,1108,894
525,1111,849
526,1112,1176
527,1112,1198
528,1112,1294
529,1114,1358
530,1118,819
531,1118,1235
532,1124,890
533,1131,1162
534,1131,1212
535,1131,1323
536,1133,1251
537,1136,928
538,1137,1188
539,1139,1321
540,1145,901
541,1148,1243
542,1153,826
543,1156,858
544,1157,1300
545,1161,329
546,1161,992
547,1164,1270
548,1168,1315
549,1168,1375
550,1174,888
551,1176,1179
552,1179,1246
553,1180,849
554,1180,976
555,1181,1015
556,1181,1334
557,1186,859
558,1186,1191
559,1186,1284
560,1187,990
561,1187,1219
562,1188,875
563,1188,929
564,1191,1370
565,1194,979
566,1195,1254
567,1196,0
568,1197,1347
569,1198,1233
570,1199,1311
571,1204,1326
572,1205,1263
573,1206,1278
574,1208,917
575,1210,874
576,1211,1246
577,1214,901
578,1214,1222
579,1223,918
580,1229,17
581,1266,14
582,1337,1029
583,1361,20
584,1370,50
585,1377,5
586,1377,106
587,1378,73
588,1385,83
589,1388,935
590,1389,42
591,1392,119
592,1401,81
593,1404,963
594,1420,42
595,1421,18
596,1435,92
597,1438,21
598,1449,23
599,1453,0
600,1458,966
601,1459,85
602,1462,2047
603,1469,2047
604,1474,0
605,1478,25
606,1483,47
607,1511,2030
608,1512,20
609,1513,1844
610,1513,2039
611,1514,1786
612,1520,1863
613,1524,1752
614,1524,1816
615,1526,1730
616,1535,1877
617,1536,1825
618,1539,1746
619,1541,1703
620,1546,1733
621,1550,55
622,1551,1706
623,1554,1987
624,1557,1814
625,1557,1963
626,1561,1770
627,1562,1753
628,1564,1833
629,1564,1906
630,1566,1704
631,1567,1790
632,1567,2011
633,1569,24
634,1569,37
635,1569,1949
636,1577,1991
637,1578,1838
638,1579,1804
639,1580,1823
640,1580,1911
641,1582,1721
642,1583,1893
643,1583,1971
644,1585,1880
645,1586,19
646,1589,1931
647,1595,4
648,1595,1822
649,1595,1890
650,1598,1695
651,1599,2037
652,1600,1742
653,1603,1992
654,1607,1885
655,1608,1846
656,1609,1813
657,1610,1765
658,1613,26
659,1616,12
660,1619,608
661,1620,1870
662,1622,1969
663,1625,1732
664,1625,1857
665,1632,1824
666,1633,606
667,1634,1850
668,1636,1788
669,1637,1759
670,1639,1990
671,1642,2013
672,1644,571
673,1644,1792
674,1648,1749
675,1649,1997
676,1653,579
677,1653,1785
678,1653,2041
679,1654,1739
680,1659,1838
681,1661,1775
682,1663,1965
683,1665,617
684,1666,1748
685,1672,1933
686,1672,812
687,1672,1840
688,1675,1810
689,1676,2047
690,1684,717
691,1691,637
692,1693,701
693,1695,1945
694,1697,727
695,1697,1865
696,1699,797
697,1704,831
698,1704,1888
699,1705,1968
700,1705,2005
701,1706,561
702,1707,1923
703,1711,1834
704,1712,1948
705,1713,742
706,1714,1899
707,1715,547
708,1715,578
709,1715,813
710,1715,1858
711,1719,80
712,1718,778
713,1720,1970
714,1722,759
715,1727,718
716,1729,91
717,1729,699
718,1731,2029
719,1732,678
720,1734,799
721,1735,758
722,1735,828
723,1736,1997
724,1740,2047
725,1743,710
726,1744,869
727,1744,1946
728,1746,785
729,1748,1999
730,1750,705
731,1750,755
732,1753,1889
733,1760,2021
734,1762,1909
735,1764,1954
736,1764,677
737,1765,754
738,1766,528
739,1768,698
740,1769,1973
741,1771,1925
742,1773,1942
743,1777,746
744,1778,1956
745,1779,1972
746,1780,2047
747,1782,602
748,1782,822
749,1785,2017
750,1787,732
751,1790,671
752,1790,687
753,1791,1200
754,1794,2047
755,1795,524
756,1797,702
757,1798,921
758,1798,1961
759,1800,1998
760,1801,718
761,1802,545
762,1802,1943
763,1803,694
764,1807,1923
765,1810,821
766,1811,778
767,1812,954
768,1814,672
769,1815,912
770,1815,1989
771,1816,760
772,1819,701
773,1823,712
774,1822,1927
775,1823,900
776,1824,805
777,1825,668
778,1825,935
779,1825,1890
780,1825,1965
781,1827,728
782,1827,744
783,1832,781
784,1833,2032
785,1834,1986
786,1835,734
787,1835,747
788,1836,680
789,1841,1957
790,1842,704
791,1842,1995
792,1845,856
793,1845,940
794,1850,810
795,1853,645
796,1854,897
797,1855,672
798,1855,755
799,1857,788
800,1857,941
801,1859,742
802,1859,880
803,1860,2028
804,1862,685
805,1865,698
806,1867,1063
807,1869,2047
808,1871,919
809,1873,866
810,1875,2021
811,1876,785
812,1878,813
813,1879,834
814,1879,891
815,1882,800
816,1889,690
817,1889,754
818,1890,706
819,1890,915
820,1892,2038
821,1894,1170
822,1896,924
823,1899,769
824,1899,839
825,1899,850
826,1900,893
827,1900,940
828,1901,2026
829,1902,710
830,1911,745
831,1915,653
832,1915,924
833,1916,702
834,1920,2046
835,1927,1030
836,1928,840
837,1929,706
838,1933,1204
839,1934,629
840,1934,821
841,1934,853
842,1935,867
843,1935,2007
844,1941,941
845,1942,687
846,1942,895
847,1944,615
848,1943,972
849,1943,1039
850,1944,741
851,1951,879
852,1954,852
853,1955,699
854,1956,741
855,1956,921
856,1957,725
857,1957,1024
858,1961,831
859,1961,2046
860,1963,999
861,1963,2026
862,1964,659
863,1966,872
864,1966,1039
865,1967,1064
866,1968,937
867,1969,752
868,1972,905
869,1973,716
870,1973,734
871,1976,981
872,1981,939
873,1980,1093
874,1980,2015
875,1982,967
876,1983,831
877,1985,747
878,1987,977
879,1988,860
880,1988,878
881,1994,1061
882,1994,2047
883,1995,917
884,1996,716
885,1998,972
886,2001,627
887,2004,853
888,2007,734
889,2007,750
890,2008,792
891,2007,2047
892,2008,939
893,2011,913
894,2012,813
895,2014,1037
896,2017,967
897,2017,1098
898,2019,854
899,2019,1058
900,2021,895
901,2022,626
902,2027,730
903,2028,640
904,2028,822
905,2029,884
906,2030,967
907,2031,764
908,2032,803
909,2034,675
910,2034,936
911,2035,597
912,2035,789
913,2035,993
914,2036,841
915,2036,866
916,2037,685
917,2038,1059
918,2039,1079
919,2042,1019
920,2046,810
921,2046,841
922,2047,620
923,2047,707
924,2047,747
925,2047,772
926,2047,786
927,2047,863
928,2047,885
929,2047,1000
930,2047,1052
