Cell_ID,Keep,counts,count_nuclei,count_cyto,pol_ind,disp_ind,per_dist_ind,coloc_HOXC8_HOXA10
1,True,7.0,7,0.0,0.2923281550284158,0.6489759626574845,0.8076290894619254,1.0
2,True,2.0,2,0.0,0.9573076399554804,0.3118514377552878,1.5439517171362405,1.0
3,True,2.0,2,0.0,1.0732038074692027,0.0561849787776179,1.2231639656998383,1.0
4,True,8.0,7,1.0,0.5875154012714416,0.7313523125611846,1.2940036894126885,1.0
5,True,7.0,7,0.0,0.272992794719635,1.1209162147954723,1.184750930151771,1.0
6,True,14.0,12,2.0,0.3642649317934755,0.8324320920043352,1.1009099623717291,1.0
7,True,5.0,5,0.0,0.6534965766203186,0.372424457283303,0.9526070374041652,1.0
8,False,0.0,0,0.0,,,,
9,True,18.0,17,1.0,0.4284549033903702,0.9667968877255152,1.2955322902369704,1.0
10,True,4.0,4,0.0,0.144865592436881,0.6696128640149253,0.7106543850448864,1.0
11,True,5.0,3,2.0,0.2214440793292966,1.547983435784378,1.6115938704562425,1.0
12,False,0.0,0,0.0,,,,
13,True,12.0,11,1.0,0.2313802111244297,1.0619323446229914,1.1982594317776438,1.0
14,False,0.0,0,0.0,,,,
15,True,7.0,6,1.0,0.4709217825543801,0.8653686889774942,1.188859427943995,1.0
16,True,5.0,5,0.0,0.8821945929510154,0.2810362532222452,1.3299278741021785,1.0
17,True,7.0,5,2.0,0.2352761939806691,0.810447337078528,0.9184174550122688,1.0
18,True,5.0,5,0.0,0.5233122337967432,0.6220031504186959,1.0064530963982856,1.0
19,True,4.0,4,0.0,1.0909197418339935,0.0721958222428794,1.4134113038033629,1.0
20,True,1.0,1,0.0,0.7460593152725623,0.0,0.6544869094307221,1.0
21,True,5.0,5,0.0,0.349729326639657,0.7885772941929301,1.0862812377312168,1.0
22,True,3.0,3,0.0,0.4770097982102186,0.1472673726288763,0.4183796565546355,1.0
23,True,16.0,15,1.0,0.1726246019179981,0.9113440867170272,0.9892551610517096,1.0
24,True,15.0,15,0.0,0.3222059938392593,0.5593926755448377,0.6970225020588953,1.0
25,True,8.0,6,2.0,0.0941207779039338,1.2699521954798834,1.3160807274055797,1.0
26,True,9.0,8,1.0,0.3779001547496351,0.716097602357208,1.0011084416681313,1.0
27,True,0.0,0,0.0,,,,0.0
28,True,5.0,5,0.0,0.1800197771886583,0.2953767425972703,0.3546004920884448,1.0
29,True,4.0,4,0.0,0.715185830387747,1.1597593442991745,2.3322384577719903,1.0
30,True,6.0,6,0.0,0.3716408471432649,0.7995635771739826,1.0459978448993503,1.0
31,True,17.0,17,0.0,0.1821025533756375,1.1075025556137126,1.178783509581716,1.0
32,False,0.0,0,0.0,,,,
33,True,5.0,5,0.0,0.9014083408823648,0.3232831897834929,1.3923959683177891,1.0
34,True,7.0,6,1.0,0.3980465475843354,0.5521288326689018,0.8200423617525023,1.0
35,True,1.0,0,1.0,1.4355249796315832,0.0,2.2980933166217747,1.0
36,True,4.0,3,1.0,0.4057797764219759,0.8389694895326024,1.110580294417021,1.0
37,True,16.0,16,0.0,0.508706862545626,0.6649682224899314,1.0399806006176548,1.0
38,True,1.0,1,0.0,0.9142656978597014,0.0,0.8531150168400768,1.0
39,True,4.0,3,1.0,0.2805726068519573,1.171251597060599,1.2680029600348346,1.0
40,True,9.0,9,0.0,0.0977797174933197,1.0060671952741187,1.012803253671767,1.0
41,True,3.0,3,0.0,0.4190812899007853,0.2043899644007682,0.472319015047932,1.0
42,True,8.0,8,0.0,0.3552203694344074,0.7741639559850017,0.9465054339335284,1.0
43,True,10.0,8,2.0,0.133350858953789,0.8538780497364156,0.8775224554474312,1.0
44,True,8.0,7,1.0,0.2778249912535599,0.7723666063331105,0.8997783863782565,1.0
45,True,19.0,16,3.0,0.4226490385520336,1.026915185671186,1.395225910302776,1.0
46,True,0.0,0,0.0,,,,0.0
47,True,2.0,2,0.0,0.8134678296020897,0.3365376757043863,1.199912040266871,1.0
48,True,7.0,6,1.0,0.3877331778982528,0.7991810537617969,1.089222432324351,1.0
49,True,6.0,6,0.0,0.0586529808203932,1.0151309551490204,1.018522286631797,1.0
50,False,0.0,0,0.0,,,,
51,True,5.0,4,1.0,0.5285665808209702,0.5567505399958124,0.968648977350986,1.0
52,True,0.0,0,0.0,,,,0.0
53,True,9.0,8,1.0,0.4618613125313783,0.6855879069135122,0.997362958014946,1.0
54,True,10.0,10,0.0,0.6362357099634617,0.3075550427097615,0.822152017680212,1.0
