Cell_ID,Keep,counts,count_nuclei,count_cyto,pol_ind,disp_ind,per_dist_ind,coloc_HOXC8_HOXA10
1,True,0.0,0,0.0,,,,0.0
2,True,8.0,8,0.0,0.4625896698661889,0.386858676867258,0.7006097048417655,1.0
3,True,0.0,0,0.0,,,,0.0
4,False,0.0,0,0.0,,,,
5,True,7.0,7,0.0,0.4474425253357955,0.7281387097415424,0.9508788151947551,1.0
6,True,8.0,7,1.0,0.4260918289481071,0.6854343019916974,0.9795185498532466,1.0
7,True,5.0,4,1.0,0.7309255842721356,0.6602191715655759,1.5828112727813848,1.0
8,False,0.0,0,0.0,,,,
9,True,8.0,7,1.0,0.2513216724170748,1.09368489445697,1.206424732253776,1.0
10,True,2.0,1,1.0,1.0512528017494964,0.0580222747019577,0.9913855890962888,1.0
11,True,9.0,9,0.0,0.3458777631464074,0.4318405958724711,0.6145433179984274,1.0
12,True,3.0,3,0.0,0.3028037375950666,1.126275213462632,1.2755476380799466,1.0
13,True,3.0,2,1.0,0.93640081980031,0.2780652392919894,1.450792768408406,1.0
14,False,0.0,0,0.0,,,,
15,True,12.0,12,0.0,0.2806157396643089,0.7108251039821589,0.8640015574942935,1.0
16,True,2.0,2,0.0,0.7127024270361813,0.1248308840560032,0.6915275769522827,1.0
17,False,0.0,0,0.0,,,,
18,True,8.0,7,1.0,0.6693142554519322,0.6064376157674783,1.361703279617306,1.0
19,True,6.0,6,0.0,0.0740049006253349,0.4064600739119803,0.4121794261367502,1.0
20,True,8.0,8,0.0,0.3233957139561497,1.057456011681808,1.261564260144096,1.0
21,False,0.0,0,0.0,,,,
22,True,3.0,3,0.0,0.594249545899732,0.3469752306962924,0.8378322399759552,1.0
23,False,0.0,0,0.0,,,,
24,True,2.0,2,0.0,0.8031474432472863,0.0187969153155227,0.6563398085862095,1.0
25,True,6.0,6,0.0,0.4129159453021809,0.6733995546520878,0.9178686052557012,1.0
26,True,6.0,6,0.0,0.2376521891919026,0.5577553919930079,0.645960919209051,1.0
27,True,10.0,10,0.0,0.0470871415320491,0.6933130484971443,0.7024996632888212,1.0
28,True,6.0,6,0.0,0.1497532444133169,1.3724550486359075,1.4346205443658826,1.0
29,True,2.0,2,0.0,0.1810588494144717,0.7013394323062248,0.7255456599226042,1.0
30,True,8.0,8,0.0,0.2682957268529254,0.5174488863196176,0.6142809587989353,1.0
31,True,8.0,8,0.0,0.1231457452010717,1.1836650320614404,1.2324526561095983,1.0
32,False,0.0,0,0.0,,,,
33,True,17.0,17,0.0,0.1150109959290709,0.8954091117012228,0.908465545682706,1.0
34,True,12.0,10,2.0,0.6405825360402491,0.3937322246223624,0.8948414227191127,1.0
35,True,13.0,13,0.0,0.2374601562066075,0.9381085219262122,1.0848778314838372,1.0
36,True,9.0,9,0.0,0.2092374521604712,0.8236567460713389,0.918272376763472,1.0
37,True,5.0,5,0.0,0.5363160317554361,0.097017748445386,0.3984817707951364,1.0
38,True,22.0,21,1.0,0.2548563524775205,0.8711752447692039,0.9806156103959288,1.0
39,True,13.0,11,2.0,0.0401246600793188,1.111980211144523,1.1128743936535914,1.0
40,True,9.0,8,1.0,0.0534105262089684,0.6104912372986103,0.6062205499967707,1.0
41,True,6.0,3,3.0,0.5148141489897872,0.7766356593564288,1.298600711772797,1.0
42,True,3.0,3,0.0,0.3575853383091726,0.1717578022361085,0.3302620953212654,1.0
43,True,9.0,8,1.0,0.3018262728536644,0.8302775950585154,0.9818076943528888,1.0
44,True,27.0,26,1.0,0.1427519930243183,0.7369914702105947,0.7705086426490206,1.0
45,True,3.0,3,0.0,0.1858060472707023,0.1672356007004417,0.2166151065107479,1.0
46,False,0.0,0,0.0,,,,
