RNA_Spot_ID,Y,X
1,395,802
2,589,1154
3,767,1484
4,942,1666
5,958,1378
6,1019,1646
7,1156,1586
8,1256,1371
9,1297,978
10,1331,1613
11,1457,1988
12,1511,1648
13,1591,1549
14,1680,703
15,1865,808
