RNA_Spot_ID,Y,X
1,408,1516
2,459,747
3,707,768
4,745,1415
5,761,1040
6,850,1376
7,1051,926
8,1079,1048
9,1094,937
10,1647,1597
11,1668,1729
12,1687,1726
13,1710,1234
14,1743,1523
15,1791,1323
