Cell_ID,Keep,counts,count_nuclei,count_cyto,pol_ind,disp_ind,per_dist_ind,coloc_HOXC8_HOXA10
1,True,38.0,38,0.0,0.1242853247835774,0.7536151565435886,0.7708957894840208,1.0
2,True,20.0,19,1.0,0.137711854474257,0.7902747648975155,0.8520129489561138,1.0
3,False,0.0,0,0.0,,,,
4,False,0.0,0,0.0,,,,
5,True,4.0,4,0.0,0.5603809996334526,0.4969319875717398,0.9933396448623752,1.0
6,True,29.0,29,0.0,0.4515953131370483,0.4981354477789346,0.8401348858715506,1.0
7,True,31.0,31,0.0,0.3509538632330665,0.660029955953362,0.8417744447629473,1.0
8,True,28.0,27,1.0,0.458633780339498,0.532402925824955,0.8915914787667696,1.0
9,True,10.0,9,1.0,0.0654859382934985,0.9825579668302976,0.9888503901180944,0.0
10,True,43.0,43,0.0,0.1591891384490382,0.784040593258441,0.8242968140002832,1.0
11,True,52.0,51,1.0,0.111523238004836,0.9488813688884364,0.9754169515500888,1.0
12,True,10.0,10,0.0,0.2965633999744571,0.8250295029184225,0.9466703942975744,1.0
13,True,55.0,55,0.0,0.2480144055818816,0.6801646031798908,0.7799357194866601,1.0
14,True,46.0,45,1.0,0.1467796592908803,0.8200963985707533,0.859740966223903,1.0
15,True,21.0,21,0.0,0.1796938226654754,0.6087770437955778,0.6655423826154341,1.0
16,False,0.0,0,0.0,,,,
17,False,0.0,0,0.0,,,,
18,True,30.0,29,1.0,0.080068591126842,0.7769249369524628,0.7994735179000018,1.0
19,True,35.0,34,1.0,0.2051189015666081,0.6492340111246171,0.7045236349332136,1.0
20,True,50.0,50,0.0,0.1223961179654026,0.8107894863413199,0.8399699712811113,1.0
21,True,36.0,35,1.0,0.2222750972851896,0.847465403409616,0.9251208939839904,1.0
22,False,0.0,0,0.0,,,,
23,True,11.0,11,0.0,0.4717305149322803,0.3589099995517522,0.683706268465572,0.0
24,True,29.0,29,0.0,0.1213616604871428,0.8248120516278162,0.8332624957741526,1.0
25,True,24.0,24,0.0,0.247918864560091,0.7571428737205653,0.8625601007816766,1.0
26,True,20.0,20,0.0,0.1207963455812223,0.9002744663383,0.9032309978522562,1.0
27,True,36.0,36,0.0,0.0163708189208996,1.0344641363060705,1.033810957423235,1.0
28,True,26.0,25,1.0,0.0449072775268022,1.0001586649935488,1.003130157061343,1.0
29,True,48.0,48,0.0,0.137265679084903,0.812524496034786,0.8524283676189403,1.0
30,True,50.0,50,0.0,0.244434967118534,0.7294785445289362,0.8170160778609505,1.0
31,True,16.0,16,0.0,0.1446725711946827,0.6740175707613173,0.7052468375844738,1.0
32,True,48.0,48,0.0,0.1455640195796028,0.8691270498476316,0.903484727134728,1.0
33,True,31.0,30,1.0,0.2801398314064908,0.8143216575089056,0.9480867813746592,1.0
34,True,25.0,25,0.0,0.2565480279476839,0.6406234820598343,0.768876250008288,1.0
35,True,45.0,45,0.0,0.3305920519207661,0.7162937303492907,0.866623407537534,1.0
36,True,39.0,37,2.0,0.0139898092990879,0.7993568209353605,0.7990845270918535,1.0
37,True,47.0,45,2.0,0.1519833095003723,0.8202977638109104,0.8464973811838653,1.0
38,True,26.0,25,1.0,0.2239297575715659,0.9114520386800624,1.0005007789001414,1.0
39,True,20.0,18,2.0,0.66637315323964,0.4959027804175585,1.1487321445924712,1.0
40,False,0.0,0,0.0,,,,
41,True,46.0,44,2.0,0.048355770244506,0.8889596500005237,0.891905870011124,1.0
42,True,24.0,24,0.0,0.4713025781530984,0.5862036590520209,0.9322168666882412,1.0
43,True,17.0,17,0.0,0.0601748989500461,0.7278961477299508,0.7364389529929262,1.0
44,True,21.0,20,1.0,0.4419890268324646,0.4615779278367213,0.7663504660438193,1.0
45,False,0.0,0,0.0,,,,
46,True,28.0,28,0.0,0.1393138035740309,0.953198902464728,0.9799576710392852,0.0
47,True,39.0,39,0.0,0.1647710534358956,0.6798928033742905,0.7227428320734074,1.0
48,True,20.0,19,1.0,0.1383967119955963,0.908588504247522,0.9496281134216068,1.0
49,True,36.0,34,2.0,0.0299798510701625,0.8271532140305309,0.8306139617339856,1.0
50,True,39.0,37,2.0,0.1139357589960736,0.8015687502728082,0.8304351928989044,1.0
51,True,38.0,38,0.0,0.1400707468677049,0.8713041893175398,0.9150807329238704,1.0
52,True,67.0,63,4.0,0.0850623963186298,1.1122390295706464,1.1209274127432929,1.0
53,True,41.0,39,2.0,0.0457895079858174,0.7942092607520485,0.8011336117715913,1.0
54,False,0.0,0,0.0,,,,
55,True,27.0,25,2.0,0.12639359371186,0.9531322890837748,0.977993979946061,1.0
56,True,33.0,33,0.0,0.3446513377750809,0.6065906694818514,0.8243797707997332,1.0
57,True,11.0,11,0.0,0.0993771609880471,0.7623100986280219,0.7736378192532375,1.0
58,True,36.0,33,3.0,0.3000523798052515,0.9500325004248454,1.1261861164717517,1.0
59,False,0.0,0,0.0,,,,
60,True,32.0,32,0.0,0.1169423026347144,0.8563215993744573,0.8674994113828524,1.0
61,True,29.0,29,0.0,0.1772249506278549,0.6818354424491704,0.7280721908904506,1.0
62,True,39.0,36,3.0,0.2292877973131696,0.7776813363166704,0.8647935348931388,1.0
63,True,21.0,20,1.0,0.169770873218766,0.8494715883654721,0.8970067166341549,1.0
64,False,0.0,0,0.0,,,,
