Cell_ID,Keep,counts,count_nuclei,count_cyto,pol_ind,disp_ind,per_dist_ind,coloc_HOXC8_HOXA10
1,True,13.0,13,0.0,0.1556984488957014,0.6731972806956111,0.7078327146432355,0.0
2,True,38.0,38,0.0,0.0639295406349849,0.8656342509760279,0.8707599259939123,1.0
3,True,2.0,2,0.0,0.5598029096073733,0.6298819782446684,1.1080120606690198,0.0
4,False,0.0,0,0.0,,,,
5,True,43.0,43,0.0,0.1226750968679901,0.7511926543190609,0.7797754062118845,1.0
6,True,39.0,38,1.0,0.3979258310924193,0.6699019126015002,0.9279245547597998,1.0
7,True,53.0,52,1.0,0.101264230954282,0.8926027942871726,0.9056964797121964,1.0
8,False,0.0,0,0.0,,,,
9,True,39.0,38,1.0,0.2193356098491688,0.7661216735602424,0.8335013548894249,1.0
10,True,10.0,7,3.0,0.3077972335667073,0.6067174177361189,0.7958037541219772,1.0
11,True,49.0,49,0.0,0.2650730883559257,0.8207544100371671,0.9347722740157366,1.0
12,True,10.0,9,1.0,0.3116760297063692,0.8978723006427028,1.0984023443729938,1.0
13,True,4.0,4,0.0,0.3008070382803733,0.8133889770174794,0.973106363739476,1.0
14,False,0.0,0,0.0,,,,
15,True,84.0,82,2.0,0.0907611148234943,0.8467982249192325,0.8568920066682997,1.0
16,True,22.0,22,0.0,0.1814169509193296,0.8010230939538434,0.8587233949644381,1.0
17,False,0.0,0,0.0,,,,
18,True,21.0,21,0.0,0.3884053961805762,0.7158313639293117,0.9775592450675868,1.0
19,True,15.0,15,0.0,0.1925953012365554,0.6688272420446844,0.7371364735932285,1.0
20,True,35.0,33,2.0,0.2339770281565387,0.8334692874109129,0.9160823364830156,1.0
21,False,0.0,0,0.0,,,,
22,True,5.0,5,0.0,0.5044105251253215,0.3371144788026506,0.6045351902278085,1.0
23,False,0.0,0,0.0,,,,
24,True,17.0,17,0.0,0.163495267597523,0.856755695302931,0.9032900495772476,1.0
25,True,18.0,18,0.0,0.0534888140450837,0.841081710064554,0.8412719992120371,1.0
26,True,17.0,15,2.0,0.163011888813754,0.8177276258326656,0.9007285033905232,1.0
27,True,32.0,32,0.0,0.2318909503552961,0.5899805487726221,0.6879870774174591,1.0
28,True,31.0,31,0.0,0.5115215239817882,0.6131097159845812,0.9685342949594488,1.0
29,True,19.0,19,0.0,0.4721437146344193,0.5978339021088599,0.9709728885872289,1.0
30,True,29.0,29,0.0,0.19795520023325,0.7751049501673173,0.8387596184322541,1.0
31,True,29.0,29,0.0,0.2007893767937956,0.9100707709362568,0.9850162033696832,1.0
32,True,11.0,11,0.0,0.0681987582292117,0.668376805002222,0.6745238932545493,1.0
33,True,39.0,38,1.0,0.2369636955890063,0.810139345060924,0.9246353597935748,1.0
34,True,57.0,57,0.0,0.2500102010042954,0.7264643730369033,0.8210792022986899,1.0
35,True,39.0,39,0.0,0.079595608857957,0.9295281577922716,0.9540605148135064,1.0
36,True,37.0,37,0.0,0.1840781398011364,0.7771124677543702,0.8464979334954928,1.0
37,True,60.0,59,1.0,0.0565148078066065,0.8565775907306159,0.8694959632367472,1.0
38,True,55.0,54,1.0,0.0805926549991661,0.8332304969353714,0.846908218649464,1.0
39,True,49.0,48,1.0,0.1418622615051886,0.8605810258079459,0.8871581017289591,1.0
40,True,35.0,35,0.0,0.208905117268688,0.8226202495077546,0.882285559585447,1.0
41,True,41.0,41,0.0,0.2097714393663101,0.7565435221771019,0.8294247791144415,1.0
42,True,18.0,18,0.0,0.08376817121993,0.7950000205505097,0.7991490392991553,1.0
43,True,26.0,26,0.0,0.1652525182398137,0.8458488220165676,0.9023457638427174,1.0
44,True,97.0,90,7.0,0.2153455575700211,0.809196674340981,0.8884181726760801,1.0
45,True,14.0,13,1.0,0.104868441716662,0.8146300159038994,0.8272271650560414,1.0
46,False,0.0,0,0.0,,,,
