RNA_Spot_ID,Y,X,in_mask,intensity,spot_width,sum_intensity,snr,background,in_cell,cell_mask_num,in_nuclei,in_cyto
1,280,1338,True,243.0,9.3,41619.0,10.417332018939527,122.00877192982456,0.0,,,
2,286,1451,True,172.0,9.65,39950.0,4.360278433514599,121.59649122807018,1.0,3.0,1.0,0.0
3,377,1526,True,167.0,3.2,6693.0,4.305981171232282,120.46929824561404,1.0,3.0,1.0,0.0
4,395,803,True,256.0,10.1,51306.0,11.726887328285084,122.28508771929825,0.0,,,
5,489,1630,False,,,,,,,,,
6,493,893,True,255.0,9.0,35292.0,10.523276519923732,124.54824561403508,1.0,8.0,1.0,0.0
7,589,1154,True,325.0,7.4,28721.0,16.14813897250428,125.43859649122808,1.0,12.0,1.0,0.0
8,613,1117,True,212.0,8.1,33767.0,7.2335584409931295,127.11842105263158,1.0,12.0,1.0,0.0
9,671,1320,True,162.0,1.7999999999999998,2157.0,2.799301609828386,126.5592105263158,1.0,20.0,1.0,0.0
10,683,1342,True,187.0,6.4,20671.0,5.029447321224549,124.49561403508773,1.0,20.0,1.0,0.0
11,713,885,True,205.0,9.4,43172.0,6.247709776191034,126.234649122807,1.0,18.0,1.0,0.0
12,768,1484,True,358.0,5.8,19655.0,18.63741277632204,127.38815789473684,1.0,28.0,1.0,0.0
13,778,1128,True,208.0,4.5,11586.0,6.126191465350416,130.69956140350877,1.0,23.0,1.0,0.0
14,779,1698,True,255.0,8.2,36150.0,9.826379495524458,129.53728070175438,1.0,24.0,1.0,0.0
15,785,1440,True,184.0,3.5,7111.0,4.8189333015119,127.78947368421052,1.0,28.0,1.0,0.0
16,806,1563,True,274.0,12.5,74149.0,10.647643441099214,133.27631578947367,0.0,,,
17,904,1501,True,216.0,8.8,37496.0,6.429918921964013,135.78728070175438,1.0,33.0,1.0,0.0
18,915,1048,True,233.0,6.1,22527.0,7.89732421596393,135.02631578947367,1.0,32.0,1.0,0.0
19,942,1667,True,238.0,13.4,91403.0,6.842538568544171,141.35087719298247,1.0,37.0,1.0,0.0
20,958,1379,True,339.0,7.899999999999999,30309.0,15.410845958199008,133.34649122807016,1.0,36.0,1.0,0.0
21,1019,1646,True,409.0,7.300000000000001,31416.0,20.864478983157056,133.41666666666666,1.0,37.0,1.0,0.0
22,1027,1158,True,226.0,7.4,28918.0,6.719356231655125,134.359649122807,1.0,47.0,1.0,0.0
23,1041,1158,True,185.0,14.4,98261.0,3.5053195218442843,136.26315789473685,1.0,47.0,1.0,0.0
24,1046,1242,True,254.0,5.35,16755.0,9.123943339543096,130.74122807017545,1.0,47.0,1.0,0.0
25,1051,1213,True,225.0,12.7,73860.0,6.60729022792072,133.46271929824562,1.0,47.0,1.0,0.0
26,1055,1071,True,215.0,8.7,35807.0,6.5593458701342175,129.734649122807,1.0,50.0,1.0,0.0
27,1056,460,True,224.0,6.1,20938.0,8.152024814414311,124.96929824561404,1.0,48.0,1.0,0.0
28,1075,1239,True,209.0,2.85,4486.0,5.729232784888342,132.08333333333334,1.0,47.0,1.0,0.0
29,1156,1586,True,354.0,6.6,23933.0,18.252653788848946,128.1732456140351,1.0,49.0,0.0,1.0
30,1219,1557,False,,,,,,,,,
31,1220,1069,True,237.0,4.9,11584.0,8.559837647514977,127.1469298245614,0.0,,,
32,1224,1449,True,214.0,6.9,20450.0,7.3771335871709,124.19956140350877,1.0,61.0,1.0,0.0
33,1251,917,True,158.0,3.15,6962.0,2.592542632597764,125.37938596491227,1.0,59.0,1.0,0.0
34,1256,1372,True,392.0,7.0,23035.0,20.51651368166973,127.9780701754386,1.0,61.0,1.0,0.0
35,1297,979,True,228.0,9.6,45281.0,8.684600501084853,126.7390350877193,1.0,59.0,1.0,0.0
36,1331,1613,False,,,,,,,,,
37,1371,450,True,203.0,4.0,7215.0,6.9074437465073215,125.94298245614036,1.0,66.0,1.0,0.0
38,1371,643,True,219.0,8.7,33226.0,9.342929127827396,123.56798245614036,1.0,60.0,1.0,0.0
39,1386,437,True,238.0,5.65,16375.0,10.58743032930604,124.80263157894736,1.0,66.0,1.0,0.0
40,1397,420,True,206.0,9.9,41106.0,7.360452007939436,123.69736842105264,1.0,66.0,1.0,0.0
41,1452,1290,False,,,,,,,,,
42,1453,372,True,234.0,13.0,68069.0,9.2592590275008,125.42763157894736,1.0,75.0,1.0,0.0
43,1457,1989,False,,,,,,,,,
44,1459,726,True,178.0,5.4,15177.0,5.067647909820459,121.21271929824562,1.0,74.0,1.0,0.0
45,1467,272,True,197.0,7.800000000000001,25626.0,8.17479532180792,115.38157894736842,1.0,75.0,1.0,0.0
46,1490,712,True,182.0,4.949999999999999,10627.0,5.587752167181697,121.19956140350877,1.0,74.0,1.0,0.0
