RNA_Spot_ID,Y,X,in_mask,intensity,spot_width,sum_intensity,snr,background,in_cell,cell_mask_num,in_nuclei,in_cyto
97,1018,181,True,184.0,7.6,28046.0,4.036455040307517,125.33552631578948,1.0,26.0,1.0,0.0
98,1018,910,True,476.0,9.1,57073.0,24.6099166581139,135.49780701754386,1.0,25.0,1.0,0.0
99,1035,180,True,419.0,8.2,44151.0,20.22220423169741,125.06798245614036,1.0,26.0,1.0,0.0
100,1039,1329,True,185.0,4.2,12078.0,4.258534908963875,129.7609649122807,0.0,,,
101,1053,880,True,200.0,3.05,8682.0,5.354850039078259,131.23245614035088,1.0,25.0,1.0,0.0
102,1058,849,True,453.0,10.9,75298.0,4.033739228048402,163.3815789473684,1.0,25.0,1.0,0.0
103,1065,848,True,670.0,8.9,59276.0,14.6012888345736,153.02631578947367,1.0,25.0,1.0,0.0
104,1070,1636,False,,,,,,,,,
105,1075,1313,True,767.0,8.9,67769.0,32.992704494173665,140.87280701754386,1.0,28.0,1.0,0.0
106,1088,1057,True,179.0,2.5,4894.0,3.6522400181631527,132.57456140350877,1.0,27.0,1.0,0.0
107,1107,1055,True,247.0,5.3,15777.0,9.032404045668883,132.32456140350877,1.0,27.0,1.0,0.0
108,1115,1268,True,248.0,7.4,29548.0,8.781834873739967,131.43201754385964,1.0,28.0,1.0,0.0
109,1125,890,True,254.0,9.4,46438.0,8.856171707064998,131.32456140350877,1.0,29.0,1.0,0.0
110,1147,892,True,461.0,8.2,45064.0,23.89871798362142,130.15131578947367,1.0,29.0,1.0,0.0
111,1173,1344,True,273.0,9.0,38177.0,10.288450504819709,130.09868421052633,1.0,28.0,1.0,0.0
112,1185,2022,False,,,,,,,,,
113,1186,1278,True,168.0,11.6,61160.0,2.757330559866091,130.5701754385965,1.0,28.0,1.0,0.0
114,1190,875,True,212.0,10.6,51023.0,6.543187552260624,125.6469298245614,1.0,29.0,1.0,0.0
115,1208,1257,True,330.0,12.0,61469.0,14.044558138308812,129.23026315789474,1.0,28.0,1.0,0.0
116,1231,12,False,,,,,,,,,
117,1240,3,False,,,,,,,,,
118,1276,27,False,,,,,,,,,
119,1281,1691,False,,,,,,,,,
120,1355,1398,False,,,,,,,,,
121,1431,1256,False,,,,,,,,,
122,1567,1888,False,,,,,,,,,
123,1572,1838,False,,,,,,,,,
124,1607,1280,False,,,,,,,,,
125,1619,2025,False,,,,,,,,,
126,1640,1093,False,,,,,,,,,
127,1655,1973,False,,,,,,,,,
128,1668,533,True,261.0,7.5,26428.0,14.447675394225314,118.23026315789474,1.0,35.0,1.0,0.0
129,1669,801,False,,,,,,,,,
130,1731,800,False,,,,,,,,,
131,1761,1102,False,,,,,,,,,
132,1770,1974,False,,,,,,,,,
133,1783,1996,False,,,,,,,,,
134,1785,1943,False,,,,,,,,,
135,1806,1910,False,,,,,,,,,
136,1816,772,True,873.0,8.0,51632.0,39.21223286878769,141.1688596491228,1.0,38.0,1.0,0.0
137,1818,1957,False,,,,,,,,,
138,1825,706,True,265.0,15.3,125720.0,3.6211541392087647,144.4780701754386,1.0,38.0,0.0,1.0
139,1825,722,True,1048.0,8.2,70096.0,39.84845806823069,149.31140350877192,1.0,38.0,1.0,0.0
140,1829,2020,False,,,,,,,,,
141,1844,1906,False,,,,,,,,,
142,1849,2017,False,,,,,,,,,
143,1852,647,False,,,,,,,,,
144,1853,826,True,612.0,7.300000000000001,40960.0,27.658634576409195,136.43859649122808,1.0,38.0,1.0,0.0
145,1857,742,True,192.0,12.8,73577.0,4.248671115570786,131.49780701754386,1.0,38.0,1.0,0.0
146,1865,777,True,474.0,6.8,27923.0,23.25751954626065,135.0065789473684,1.0,38.0,1.0,0.0
147,1875,592,False,,,,,,,,,
148,1880,2028,False,,,,,,,,,
149,1885,832,True,516.0,9.6,58519.0,23.98184052884929,136.44078947368422,1.0,39.0,1.0,0.0
150,1903,2028,False,,,,,,,,,
151,1909,918,True,300.0,8.899999999999999,42817.0,11.399378293835792,132.77412280701753,1.0,39.0,1.0,0.0
152,1923,798,True,572.0,7.8,39992.0,29.86145740490115,131.63377192982455,1.0,39.0,0.0,1.0
153,1924,821,True,431.0,6.9,27506.0,20.201574722910607,131.4561403508772,1.0,39.0,1.0,0.0
154,1926,896,True,877.0,7.800000000000001,54386.0,42.64024936169817,136.74122807017545,1.0,39.0,1.0,0.0
155,1941,1136,False,,,,,,,,,
156,1943,775,False,,,,,,,,,
157,1953,700,False,,,,,,,,,
158,1965,958,False,,,,,,,,,
159,1994,869,True,206.0,6.45,20417.0,5.18879152751594,130.6184210526316,0.0,,,
160,2004,961,False,,,,,,,,,
161,2005,839,False,,,,,,,,,
162,2023,898,False,,,,,,,,,
163,2035,951,False,,,,,,,,,
164,2044,614,False,,,,,,,,,
