RNA_Spot_ID,Y,X
820,1294,1621
821,1296,1279
822,1296,1610
823,1296,1653
824,1297,943
825,1298,745
826,1298,899
827,1298,1564
828,1299,758
829,1299,779
830,1299,852
831,1299,1223
832,1299,1397
833,1299,1577
834,1300,816
835,1301,862
836,1301,1034
837,1301,1593
838,1303,716
839,1302,981
840,1302,1067
841,1302,1172
842,1302,1265
843,1303,1139
844,1304,1082
845,1304,1241
846,1304,1518
847,1305,970
848,1306,1148
849,1307,882
850,1307,1196
851,1309,660
852,1310,1373
853,1311,869
854,1311,1302
855,1311,1346
856,1311,1424
857,1311,1501
858,1311,1534
859,1311,1566
860,1312,689
861,1313,1384
862,1314,673
863,1314,1029
864,1315,1057
865,1316,722
866,1316,791
867,1316,986
868,1317,1069
869,1316,1280
870,1316,1448
871,1319,855
872,1319,1157
873,1319,1225
874,1319,1467
875,1320,875
876,1320,1173
877,1320,1366
878,1321,1190
879,1322,1654
880,1323,732
881,1323,750
882,1324,1110
883,1326,1561
884,1326,817
885,1326,1096
886,1327,1247
887,1327,1574
888,1328,968
889,1328,1010
890,1329,1138
891,1329,1263
892,1331,1609
893,1332,1308
894,1334,726
895,1334,1357
896,1335,1531
897,1336,866
898,1337,1481
899,1337,1624
900,1338,1551
901,1339,1372
902,1340,1081
903,1345,1339
904,1346,1298
905,1347,1609
906,1350,1046
907,1347,1115
908,1347,1272
909,1348,930
910,1348,1236
911,1348,1452
912,1349,1625
913,1350,751
914,1350,1062
915,1350,1211
916,1351,869
917,1351,1102
918,1351,1563
919,1352,1123
920,1352,1281
921,1352,1487
922,1353,1531
923,1354,1414
924,1355,682
925,1355,1593
926,1356,976
927,1357,1195
928,1357,1436
929,1358,1394
930,1360,995
931,1361,732
932,1363,894
933,1364,1047
934,1365,863
935,1365,1375
936,1365,1495
937,1366,771
938,1366,842
939,1368,1065
940,1369,1018
941,1369,1215
942,1369,1289
943,1371,1459
944,1372,1340
945,1372,1478
946,1373,757
947,1376,1388
948,1376,917
949,1377,1182
950,1378,855
951,1379,1005
952,1378,1092
953,1378,1490
954,1381,1116
955,1382,1273
956,1383,877
957,1382,1503
958,1383,939
959,1384,1079
960,1384,1414
961,1385,1204
962,1385,1468
963,1387,1068
964,1387,1355
965,1388,1153
966,1389,1542
967,1389,732
968,1389,951
969,1390,922
970,1391,1337
971,1393,1568
972,1395,881
973,1394,1372
974,1395,1453
975,1396,966
976,1397,1164
977,1397,1186
978,1397,1532
979,1397,1597
980,1398,907
981,1398,1476
982,1399,1254
983,1400,861
984,1400,985
985,1400,1061
986,1401,919
987,1401,1018
988,1402,1215
989,1404,1376
990,1405,1281
991,1406,1496
992,1407,1222
993,1408,1169
994,1411,1205
995,1413,1082
996,1413,1239
997,1413,1459
998,1414,831
999,1415,1283
1000,1418,1440
1001,1419,851
1002,1420,1052
1003,1421,919
1004,1421,957
1005,1423,1006
1006,1422,1029
1007,1422,1146
1008,1422,1205
1009,1422,1508
1010,1423,1249
1011,1426,1095
1012,1427,881
1013,1427,1265
1014,1428,979
1015,1429,940
1016,1429,1421
1017,1430,870
1018,1430,1124
1019,1431,1178
1020,1432,1308
1021,1433,849
1022,1433,1408
1023,1434,1132
1024,1435,1462
1025,1437,843
1026,1437,949
1027,1437,1248
1028,1438,1162
1029,1438,1224
1030,1439,1430
1031,1440,967
1032,1441,1269
1033,1442,1300
1034,1442,1535
1035,1442,1554
1036,1444,1099
1037,1444,1410
1038,1445,1086
1039,1445,1500
1040,1448,901
1041,1455,1291
1042,1458,1172
1043,1459,1215
1044,1460,1151
1045,1461,883
1046,1461,1196
1047,1461,1455
1048,1461,1550
1049,1470,1196
1050,1471,1260
1051,1475,1286
1052,1476,1522
1053,1480,1181
1054,1480,2047
1055,1481,1058
1056,1483,1133
1057,1484,1019
1058,1486,1182
1059,1485,1221
1060,1486,1161
1061,1487,1503
1062,1489,1040
1063,1491,1194
1064,1495,1468
1065,1505,1148
1066,1504,2047
1067,1509,1445
1068,1510,1192
1069,1512,955
1070,1513,1458
1071,1515,1169
1072,1517,2047
1073,1517,1057
1074,1520,1123
1075,1525,1204
1076,1530,1092
1077,1531,1161
1078,1537,1117
1079,1538,1155
1080,1550,1076
1081,1551,865
1082,1553,1164
1083,1555,1091
1084,1555,1201
1085,1558,840
1086,1558,1153
1087,1572,924
1088,1575,834
1089,1581,940
1090,1584,950
1091,1586,893
1092,1590,902
1093,1605,900
1094,1616,878
1095,1615,936
1096,1618,898
1097,1629,2047
1098,1632,2007
1099,1642,837
1100,1645,935
1101,1649,921
1102,1648,2035
1103,1649,898
1104,1658,907
1105,1661,2010
1106,1663,1995
1107,1669,915
1108,1670,2018
1109,1670,2032
1110,1678,1974
1111,1680,2003
1112,1685,860
1113,1688,1983
1114,1692,906
1115,1693,916
1116,1694,891
1117,1699,1963
1118,1702,860
1119,1709,1991
1120,1710,885
1121,1715,1965
1122,1718,894
1123,1720,910
1124,1721,853
1125,1723,938
1126,1723,2038
1127,1726,984
1128,1726,2001
1129,1736,901
1130,1739,1975
1131,1745,2010
1132,1751,968
1133,1753,1013
1134,1755,859
1135,1757,933
1136,1759,833
1137,1762,1023
1138,1764,2035
1139,1767,963
1140,1770,777
1141,1772,942
1142,1775,802
1143,1778,859
1144,1781,959
1145,1784,849
1146,1787,777
1147,1789,817
1148,1792,713
1149,1794,2018
1150,1798,890
1151,1801,794
1152,1804,723
1153,1805,694
1154,1806,1016
1155,1813,794
1156,1815,879
1157,1816,1042
1158,1818,809
1159,1818,1002
1160,1820,1071
1161,1821,1026
1162,1822,754
1163,1826,732
1164,1826,986
1165,1831,1055
1166,1833,848
1167,1835,1011
1168,1842,735
1169,1842,775
1170,1842,803
1171,1842,902
1172,1844,786
1173,1844,880
1174,1845,1042
1175,1847,989
1176,1847,693
1177,1849,761
1178,1853,1011
1179,1854,1079
1180,1856,723
1181,1856,946
1182,1858,983
1183,1859,862
1184,1858,994
1185,1859,789
1186,1860,1061
1187,1861,802
1188,1862,972
1189,1864,1023
1190,1865,827
1191,1866,840
1192,1867,853
1193,1867,908
1194,1867,1037
1195,1870,1055
1196,1870,1100
1197,1871,771
1198,1872,926
1199,1872,973
1200,1873,725
1201,1873,982
1202,1875,759
1203,1876,826
1204,1878,803
1205,1879,844
1206,1881,816
1207,1881,901
1208,1881,1019
1209,1883,786
1210,1885,988
1211,1885,922
1212,1885,953
1213,1886,878
1214,1887,965
1215,1888,1070
1216,1893,856
1217,1893,1099
1218,1898,776
1219,1899,936
1220,1899,801
1221,1899,887
1222,1899,914
1223,1900,821
1224,1900,1053
1225,1901,1031
1226,1905,1013
1227,1905,983
1228,1907,866
1229,1908,841
1230,1909,757
1231,1910,808
1232,1909,970
1233,1910,709
1234,1910,826
1235,1910,950
1236,1914,917
1237,1915,1089
1238,1918,1053
1239,1919,783
1240,1921,278
1241,1922,871
1242,1922,1014
1243,1925,1038
1244,1925,893
1245,1926,243
1246,1926,741
1247,1927,768
1248,1927,910
1249,1927,936
1250,1928,823
1251,1929,998
1252,1932,1099
1253,1933,858
1254,1933,978
1255,1934,798
1256,1934,842
1257,1937,989
1258,1937,1159
1259,1939,784
1260,1940,276
1261,1941,812
1262,1941,745
1263,1943,1077
1264,1945,920
1265,1946,1188
1266,1947,830
1267,1948,993
1268,1950,977
1269,1951,810
1270,1951,1029
1271,1951,1162
1272,1952,879
1273,1952,1138
1274,1955,241
1275,1955,262
1276,1955,910
1277,1956,789
1278,1956,864
1279,1956,1092
1280,1957,1129
1281,1958,1190
1282,1960,185
1283,1961,945
1284,1963,274
1285,1966,898
1286,1966,1109
1287,1966,1137
1288,1966,1164
1289,1967,177
1290,1968,827
1291,1972,879
1292,1973,1100
1293,1974,962
1294,1975,855
1295,1976,781
1296,1978,815
1297,1980,895
1298,1980,1184
1299,1982,918
1300,1983,272
1301,1984,982
1302,1985,882
1303,1989,1078
1304,1989,835
1305,1990,796
1306,1990,1124
1307,1990,1233
1308,1990,1249
1309,1993,1012
1310,1995,772
1311,1995,942
1312,1997,835
1313,2000,867
1314,2002,850
1315,2002,1079
1316,2002,1169
1317,2003,909
1318,2004,250
1319,2004,822
1320,2004,1036
1321,2004,1147
1322,2005,1181
1323,2007,928
1324,2006,1285
1325,2009,1238
1326,2012,889
1327,2013,738
1328,2015,1023
1329,2017,1129
1330,2017,1077
1331,2018,802
1332,2018,1101
1333,2020,882
1334,2020,927
1335,2020,974
1336,2022,821
1337,2023,916
1338,2023,1199
1339,2024,215
1340,2027,1135
1341,2028,242
1342,2029,892
1343,2031,736
1344,2032,1165
1345,2036,1367
1346,2036,1394
1347,2037,1025
1348,2037,1208
1349,2037,1299
1350,2038,874
1351,2039,1187
1352,2040,1017
1353,2042,260
1354,2044,986
1355,2046,1030
1356,2046,1132
1357,2047,215
1358,2047,744
1359,2047,810
1360,2047,840
1361,2047,904
1362,2047,1098
1363,2047,1234
1364,2047,1377
