RNA_Spot_ID,Y,X
1,280,1337
2,395,802
3,493,893
4,589,1154
5,682,1342
6,713,885
7,767,1484
8,779,1698
9,806,1562
10,904,1501
11,915,1047
12,942,1666
13,958,1378
14,1019,1646
15,1027,1158
16,1046,1242
17,1050,1212
18,1054,1070
19,1056,460
20,1156,1586
21,1256,1371
22,1297,978
23,1331,1613
24,1385,437
25,1397,420
26,1452,1290
27,1457,1988
28,1467,272
29,1511,1648
30,1536,316
31,1591,1549
32,1600,551
33,1643,731
34,1680,703
35,1865,808
