Cell_ID,Keep,counts,count_nuclei,count_cyto,pol_ind,disp_ind,per_dist_ind,coloc_HOXC8_HOXA10
1,True,8.0,8,0.0,0.5904743184333516,0.723352865810496,1.298861716110701,0.0
2,True,14.0,14,0.0,0.3509206816132733,0.8713222676945286,1.101315291861796,1.0
3,True,21.0,21,0.0,0.1555071641331978,1.0029245874736632,1.0491954862193773,0.0
4,True,10.0,10,0.0,0.351366539444834,0.7437960097302585,0.960163155811775,1.0
5,True,14.0,14,0.0,0.4880155159170068,0.3855737423859817,0.7439356270312764,0.0
6,True,13.0,13,0.0,0.3497086738452072,0.5378832855194456,0.762884488886109,0.0
7,True,9.0,9,0.0,0.268636547654024,0.8283915301540903,0.9985957216940547,1.0
8,False,0.0,0,0.0,,,,
9,False,0.0,0,0.0,,,,
10,True,3.0,3,0.0,0.3869210386962901,0.984851574688488,1.2013168470893631,0.0
11,False,0.0,0,0.0,,,,
12,True,3.0,3,0.0,0.8739440250351889,0.449590422973001,1.6726576126547603,0.0
13,False,0.0,0,0.0,,,,
14,True,21.0,20,1.0,0.2238619137234607,0.8017602544095627,0.9155554917123098,1.0
15,False,0.0,0,0.0,,,,
16,True,6.0,6,0.0,0.5728498058134285,0.3786832430786096,0.8582736677827346,1.0
17,True,15.0,11,4.0,0.6306308193715254,0.5455603529345583,1.1277237450617588,1.0
18,True,18.0,15,3.0,0.2287471395031023,1.021646604148433,1.0685698092404574,0.0
19,True,10.0,10,0.0,0.1186220225787866,0.8805786373844346,0.917921986066046,0.0
20,True,24.0,23,1.0,0.2259801509479858,0.8650598969801098,0.9476343833430494,0.0
21,True,12.0,12,0.0,0.4680160462193926,0.7605880451206921,1.2173104154062386,0.0
22,False,0.0,0,0.0,,,,
23,True,24.0,22,2.0,0.2621687221735427,0.8881203371109619,0.999448875667048,1.0
24,True,8.0,7,1.0,0.4715147667103355,0.6414413056626467,0.9533458729988724,1.0
25,True,18.0,17,1.0,0.3636869797399705,0.7487792855402954,0.955726357681742,1.0
26,True,23.0,23,0.0,0.1740385399978781,0.7472418246975183,0.7956219375748187,0.0
27,True,35.0,35,0.0,0.2775259725451058,0.5579412566766412,0.6700002623274612,1.0
28,True,14.0,13,1.0,0.2441154902741058,0.6489141360784182,0.7457063822250174,1.0
29,True,5.0,5,0.0,0.348913149833986,0.8840431853475162,1.115164508102124,0.0
30,True,3.0,2,1.0,0.8900534110764813,0.2530839783337483,1.0289500181455946,1.0
31,True,13.0,13,0.0,0.152350995240429,0.950529612802432,0.9700259980244644,1.0
32,True,5.0,5,0.0,0.6835316668273703,0.4666592199189129,1.1376247375573865,0.0
33,True,11.0,11,0.0,0.3175258508260872,0.4893741748544779,0.6523750605898848,1.0
34,False,0.0,0,0.0,,,,
