RNA_Spot_ID,Y,X,in_mask,intensity,spot_width,sum_intensity,snr,background,in_cell,cell_mask_num,in_nuclei,in_cyto
1,206,1278,True,3102.0,11.1,301240.0,25.110728685510104,293.515350877193,1.0,1.0,1.0,0.0
2,222,1309,True,3787.0,17.299999999999997,841599.0,5.6103763369690185,769.7850877192982,1.0,1.0,1.0,0.0
3,226,1227,True,1322.0,6.4,110526.0,2.057061555870506,518.655701754386,1.0,1.0,1.0,0.0
4,230,1319,True,2463.0,18.8,830315.0,1.6998327892809677,842.1842105263158,1.0,1.0,1.0,0.0
5,241,1098,True,1895.0,15.6,588698.0,2.562106541481937,625.984649122807,1.0,2.0,1.0,0.0
6,247,1246,True,4760.0,15.1,1387716.0,5.378899055338391,1350.655701754386,1.0,1.0,1.0,0.0
7,248,1273,True,3166.0,12.3,542086.0,5.319630896863112,721.9035087719299,1.0,1.0,1.0,0.0
8,250,1112,True,2099.0,13.2,648808.0,1.1621796751871003,1029.0241228070176,1.0,2.0,1.0,0.0
9,253,1285,True,2856.0,11.0,377977.0,3.8118160452781193,706.0065789473684,1.0,1.0,1.0,0.0
10,256,1103,True,3101.0,23.1,3167107.0,0.6070540824721857,2149.3179824561403,1.0,2.0,1.0,0.0
11,265,1204,True,4292.0,18.6,1815276.0,3.45299336426421,1593.6820175438595,1.0,1.0,1.0,0.0
12,268,1382,True,1138.0,14.0,214727.0,11.957967899131788,234.625,1.0,3.0,1.0,0.0
13,272,1302,True,3454.0,14.9,646655.0,5.959380278493429,687.8662280701755,1.0,1.0,1.0,0.0
14,276,1144,True,1372.0,8.1,176693.0,4.629513587254445,465.4736842105263,1.0,2.0,1.0,0.0
15,276,1255,True,3471.0,12.2,663090.0,3.531274735866195,925.734649122807,1.0,1.0,1.0,0.0
16,277,918,False,,,,,,,,,
17,278,1056,True,1131.0,11.1,178682.0,13.70115275784059,278.6206140350877,1.0,2.0,1.0,0.0
18,278,1164,True,3732.0,12.4,780419.0,4.337853601020535,995.8837719298244,1.0,2.0,1.0,0.0
19,280,1273,True,4951.0,15.0,941741.0,5.409785955689843,965.7894736842104,1.0,1.0,1.0,0.0
20,281,1015,True,2442.0,13.6,403863.0,12.08807577834922,427.43859649122805,1.0,2.0,1.0,0.0
21,283,1167,True,3683.0,16.2,1267914.0,3.4974234952180567,1302.4890350877192,1.0,2.0,1.0,0.0
22,283,1297,True,2512.0,16.6,748784.0,2.517006194836215,779.7982456140351,1.0,1.0,1.0,0.0
23,284,995,True,1559.0,12.2,288290.0,7.415518024183699,364.6513157894737,1.0,2.0,0.0,1.0
24,286,885,False,,,,,,,,,
25,286,906,False,,,,,,,,,
26,286,1114,True,4252.0,10.5,784651.0,1.3887417109915083,1835.2149122807016,1.0,2.0,1.0,0.0
27,289,1221,True,2471.0,20.7,1321928.0,2.365337316237369,975.2938596491229,1.0,1.0,1.0,0.0
28,291,861,False,,,,,,,,,
29,295,1165,True,2672.0,10.95,730666.0,1.1909450235665815,1775.826754385965,1.0,2.0,1.0,0.0
