RNA_Spot_ID,Y,X,in_mask,intensity,spot_width,sum_intensity,snr,background,in_cell,cell_mask_num,in_nuclei,in_cyto
1,171,1141,True,1109.0,11.7,163092.0,19.176228751317588,248.87061403508773,1.0,1.0,1.0,0.0
2,196,1582,False,,,,,,,,,
3,205,1558,True,564.0,12.3,132360.0,12.899930325135667,206.2171052631579,0.0,,,
4,210,1507,True,854.0,17.0,364352.0,2.298916615546932,376.2456140350877,0.0,,,
5,224,1132,True,662.0,10.7,104318.0,18.283766314955795,206.29605263157896,1.0,1.0,1.0,0.0
6,231,1221,True,444.0,12.1,119012.0,9.433103459862778,186.55263157894737,0.0,,,
7,231,1259,True,341.0,11.7,98888.0,5.150377552828823,182.66008771929825,0.0,,,
8,235,1513,True,989.0,11.1,159221.0,14.218678154102683,265.51973684210526,0.0,,,
9,253,1254,True,1587.0,7.199999999999999,94826.0,25.59172824719964,242.28508771929825,0.0,,,
10,273,1256,True,1126.0,10.4,173695.0,14.88285434005918,313.8245614035088,1.0,3.0,1.0,0.0
11,280,1326,True,463.0,16.1,213300.0,5.047677983976454,220.80921052631575,1.0,3.0,0.0,1.0
12,285,1547,True,2522.0,14.0,495162.0,5.150448313625216,551.890350877193,1.0,2.0,1.0,0.0
13,287,1539,True,2201.0,14.9,525711.0,3.0284637687403064,611.875,1.0,2.0,1.0,0.0
14,290,1181,True,427.0,14.2,183012.0,5.736200548997963,237.92763157894737,1.0,3.0,0.0,1.0
15,292,1260,True,1005.0,9.9,141147.0,13.30211582932793,322.82894736842104,1.0,3.0,1.0,0.0
16,293,994,True,1009.0,10.9,143212.0,16.38672969351432,275.17763157894734,1.0,4.0,1.0,0.0
17,301,1116,True,1329.0,8.8,109860.0,32.92024619314168,251.51754385964912,0.0,,,
18,309,1527,True,1034.0,11.1,181632.0,13.648299777543262,306.8333333333333,1.0,2.0,1.0,0.0
19,319,1192,True,1633.0,10.5,215056.0,6.971664015120412,422.3201754385965,1.0,3.0,1.0,0.0
20,321,1206,True,1105.0,10.8,180107.0,3.947463669842537,378.3048245614035,1.0,3.0,1.0,0.0
21,324,936,True,421.0,8.55,67258.0,6.146530837709136,223.8969298245614,1.0,5.0,0.0,1.0
22,329,1019,True,1402.0,9.8,165057.0,17.699669782121237,353.55263157894734,1.0,4.0,1.0,0.0
23,330,1247,True,805.0,11.2,149554.0,14.358677909479407,285.77412280701753,1.0,3.0,1.0,0.0
24,331,1181,True,1012.0,11.5,202190.0,3.0071871596824176,380.72587719298247,0.0,,,
25,332,1160,True,766.0,9.2,105518.0,15.327217041691728,276.4078947368421,0.0,,,
26,342,1105,True,1012.0,13.9,220285.0,13.848282750293796,301.6030701754386,1.0,4.0,1.0,0.0
27,342,1430,True,384.0,7.6,53971.0,7.356897414344522,188.47149122807016,0.0,,,
28,346,1319,True,783.0,9.5,105229.0,16.494816956257893,240.5811403508772,1.0,6.0,1.0,0.0
29,350,1655,True,750.0,13.6,146016.0,16.122825561878173,204.97368421052636,1.0,2.0,0.0,1.0
30,355,942,True,683.0,9.6,105614.0,11.636668307334723,266.86622807017545,1.0,5.0,1.0,0.0
31,355,1042,True,1572.0,17.0,508066.0,4.381301680059042,504.734649122807,1.0,4.0,1.0,0.0
32,356,1258,True,926.0,11.2,175762.0,3.2907663727465635,391.64473684210526,1.0,6.0,1.0,0.0
33,358,1190,True,938.0,12.5,233816.0,3.030465992370846,393.1030701754386,1.0,7.0,1.0,0.0
34,360,812,False,,,,,,,,,
35,360,1167,True,1189.0,10.0,155978.0,18.002232415885963,330.1118421052632,1.0,7.0,1.0,0.0
36,365,1215,True,1803.0,17.1,583588.0,5.10448678745333,547.734649122807,1.0,3.0,1.0,0.0
37,366,982,True,1329.0,11.1,204680.0,11.153872280485976,352.4013157894737,1.0,4.0,1.0,0.0
38,366,1409,True,874.0,10.6,119360.0,16.790030190614992,209.59429824561403,1.0,8.0,1.0,0.0
39,367,871,True,544.0,11.9,146350.0,5.712179572616718,316.8399122807017,0.0,,,
40,367,1197,True,934.0,16.6,483583.0,1.8469030225362495,510.92105263157896,1.0,7.0,1.0,0.0
41,367,1224,True,1135.0,15.6,462018.0,1.747199442082111,528.5065789473684,1.0,6.0,1.0,0.0
42,368,1037,True,1944.0,11.3,277144.0,6.425017544508592,480.0328947368421,1.0,4.0,1.0,0.0
43,368,1244,True,1554.0,8.6,145315.0,14.899097820235172,347.5877192982456,1.0,6.0,1.0,0.0
44,369,1267,True,1108.0,9.6,155479.0,8.711907933318267,336.81140350877195,1.0,6.0,1.0,0.0
45,373,1143,True,1909.0,10.3,217064.0,29.353734133479595,363.6820175438597,1.0,7.0,1.0,0.0
46,376,979,True,758.0,18.3,400617.0,1.9905322099294476,372.8333333333333,1.0,5.0,1.0,0.0
47,378,831,False,,,,,,,,,
48,390,699,True,724.0,11.8,135233.0,11.162665210585155,243.46052631578948,1.0,9.0,1.0,0.0
49,392,736,True,556.0,12.1,172583.0,2.230032669879333,305.07236842105266,1.0,9.0,1.0,0.0
50,395,818,True,1080.0,11.1,187851.0,14.367128990569244,311.9934210526316,0.0,,,
51,395,1296,True,634.0,12.1,185185.0,8.944308675054605,298.9956140350877,1.0,6.0,1.0,0.0
52,396,1155,True,1164.0,8.1,137347.0,5.971367253751802,397.76973684210526,1.0,7.0,1.0,0.0
53,397,1029,True,1025.0,13.2,281158.0,3.085729148292594,425.2280701754386,1.0,4.0,1.0,0.0
54,398,1170,True,1503.0,12.4,310743.0,7.985976016691924,447.7171052631579,1.0,7.0,1.0,0.0
55,405,1076,True,981.0,10.5,154408.0,13.859421103344811,311.1381578947368,1.0,7.0,1.0,0.0
56,407,756,True,1013.0,11.6,195641.0,3.2391261433859477,384.4495614035088,1.0,10.0,1.0,0.0
