RNA_Spot_ID,Y,X,in_mask,intensity,spot_width,sum_intensity,snr,background,in_cell,cell_mask_num,in_nuclei,in_cyto
1,370,1039,True,966.0,14.5,269371.0,5.162689694660551,317.35087719298247,1.0,1.0,1.0,0.0
2,372,1005,True,1971.0,11.6,257152.0,14.038003023452644,306.5438596491228,1.0,1.0,1.0,0.0
3,376,1149,True,1910.0,14.4,392317.0,8.819466903765019,411.7543859649123,1.0,2.0,1.0,0.0
4,384,1051,True,1135.0,13.1,240496.0,6.142350772399477,319.2872807017544,1.0,1.0,1.0,0.0
5,396,915,True,2590.0,12.2,407796.0,6.54579923261252,502.97587719298247,1.0,1.0,1.0,0.0
6,398,810,True,1783.0,8.9,137616.0,32.472595058445386,264.9122807017544,0.0,,,
7,401,1169,True,1850.0,18.700000000000003,684901.0,5.353372444971055,613.7938596491229,1.0,2.0,1.0,0.0
8,412,900,True,833.0,9.95,151114.0,2.1453963815946238,402.328947368421,1.0,3.0,1.0,0.0
9,414,1203,True,1307.0,16.3,443656.0,6.192534511657889,446.9627192982456,1.0,2.0,1.0,0.0
10,416,870,True,959.0,10.1,133908.0,14.11295476478056,235.7171052631579,1.0,3.0,1.0,0.0
11,423,917,True,1249.0,13.9,324549.0,6.243234694924565,396.76973684210526,1.0,3.0,1.0,0.0
12,426,1066,True,2901.0,11.8,538482.0,3.986284720142792,825.4583333333334,1.0,1.0,1.0,0.0
13,427,827,True,1172.0,13.5,277354.0,8.853851861847009,375.8245614035088,1.0,3.0,0.0,1.0
14,429,1081,True,4608.0,12.3,749452.0,7.730326898399024,818.9429824561404,1.0,1.0,1.0,0.0
15,430,994,True,1218.0,13.2,264536.0,10.098695776428007,317.28508771929825,1.0,1.0,1.0,0.0
16,437,862,True,2507.0,8.8,184227.0,32.55835769847109,311.8793859649123,1.0,3.0,1.0,0.0
17,450,885,True,912.0,12.5,183533.0,14.38314249496998,271.9561403508772,1.0,3.0,1.0,0.0
18,451,1052,True,1099.0,8.5,103731.0,14.702308632853129,257.5109649122807,1.0,1.0,1.0,0.0
19,453,1247,True,718.0,12.2,180193.0,5.404626437130343,252.48026315789477,0.0,,,
20,458,1267,True,1775.0,11.8,238551.0,7.6591402009436065,365.2214912280702,0.0,,,
21,462,961,True,2999.0,13.0,414477.0,16.452758177962313,435.37280701754383,1.0,1.0,0.0,1.0
22,462,1007,True,4450.0,7.9,195468.0,83.18431830663323,283.47587719298247,1.0,1.0,1.0,0.0
23,471,1064,True,990.0,7.800000000000001,81067.0,9.367709872059184,267.93859649122805,1.0,1.0,1.0,0.0
24,474,1274,True,1660.0,19.1,775944.0,1.4561730330442786,709.0986842105264,1.0,4.0,1.0,0.0
25,476,1350,True,1409.0,9.9,137516.0,21.61148082383198,239.30263157894737,1.0,4.0,1.0,0.0
26,479,944,True,2391.0,15.2,563174.0,8.343369300569282,539.3355263157895,1.0,3.0,1.0,0.0
27,484,1279,True,3261.0,12.9,451937.0,8.2173211775287,507.99122807017545,1.0,4.0,1.0,0.0
28,486,809,True,3013.0,9.6,258883.0,16.29713904239497,415.734649122807,0.0,,,
29,487,1161,True,2147.0,14.2,548196.0,3.4782280999301003,626.5197368421053,1.0,2.0,1.0,0.0
30,490,1067,True,3393.0,11.9,365405.0,9.386125245235284,482.2938596491228,1.0,5.0,1.0,0.0
31,493,1122,True,3962.0,9.8,320534.0,31.771374978627577,320.4671052631579,1.0,2.0,1.0,0.0
32,494,794,True,2250.0,10.0,221741.0,6.8957285266072965,450.6842105263158,0.0,,,
33,495,1055,True,1602.0,18.1,606854.0,1.9563073705033047,548.1184210526316,1.0,5.0,1.0,0.0
34,499,1308,True,3008.0,9.3,206713.0,38.28057639690449,282.81140350877195,1.0,4.0,1.0,0.0
35,500,1167,True,2284.0,17.799999999999997,712079.0,4.18379071333565,634.6622807017544,1.0,2.0,1.0,0.0
36,509,997,True,2337.0,11.1,289826.0,19.756027268850566,327.31359649122805,0.0,,,
37,510,973,True,920.0,16.3,316596.0,7.926712891185845,319.68859649122805,0.0,,,
38,515,823,True,2298.0,9.6,187615.0,31.370625013283835,309.1842105263158,1.0,3.0,1.0,0.0
39,521,1155,True,1564.0,9.3,152125.0,19.405869668642804,293.6425438596491,1.0,5.0,1.0,0.0
40,528,862,True,1967.0,9.5,186700.0,29.39225108039456,295.5285087719298,1.0,3.0,1.0,0.0
41,530,944,True,1169.0,12.9,207177.0,8.29864498783871,312.9736842105263,1.0,3.0,1.0,0.0
42,532,1217,True,752.0,10.85,141615.0,1.7367613830052624,312.17763157894734,0.0,,,
43,533,1246,True,1535.0,10.8,185926.0,15.602079845212762,278.6074561403509,0.0,,,
44,538,1272,True,1554.0,11.8,203409.0,15.686693472210813,273.8969298245614,0.0,,,
45,538,1406,True,2062.0,8.8,135229.0,32.524091560329275,237.1929824561404,0.0,,,
46,540,1367,True,896.0,7.85,102914.0,7.510449730173791,293.1206140350877,1.0,7.0,1.0,0.0
47,544,931,True,1083.0,9.8,170331.0,4.674272449574335,394.1622807017544,1.0,3.0,1.0,0.0
48,546,1203,True,5088.0,9.8,381506.0,33.74245488054704,367.5,0.0,,,
49,547,834,True,3756.0,9.2,371344.0,4.156777599235864,767.4342105263158,1.0,3.0,1.0,0.0
50,547,1046,True,4086.0,9.3,306632.0,32.59529218587418,332.4495614035088,1.0,5.0,1.0,0.0
51,549,1073,True,1892.0,15.4,641015.0,1.8116983330082477,727.4232456140351,1.0,5.0,1.0,0.0
52,550,1236,True,2118.0,8.5,150789.0,21.98590621210416,280.35526315789474,0.0,,,
53,550,1324,True,635.0,8.4,86354.0,7.216716574263909,235.77412280701756,1.0,7.0,1.0,0.0
54,553,856,True,2533.0,8.5,304086.0,2.51851794268774,834.8026315789474,1.0,3.0,1.0,0.0
55,554,1162,True,2541.0,14.1,535789.0,6.971243067754923,531.7719298245614,1.0,5.0,1.0,0.0
56,557,1085,True,2793.0,17.6,800649.0,4.813283125422137,734.875,1.0,5.0,1.0,0.0
57,558,895,True,2389.0,13.1,384082.0,14.721983219651332,370.10087719298247,1.0,3.0,1.0,0.0
58,560,841,True,3504.0,18.9,1671701.0,3.9899007787829057,1442.3530701754387,1.0,3.0,1.0,0.0
59,561,932,True,1224.0,2.9,34500.0,6.034629122407271,390.1535087719298,0.0,,,
60,561,1357,True,2604.0,19.0,1148494.0,1.8512524129845715,1115.296052631579,1.0,7.0,1.0,0.0
61,562,1188,True,3779.0,11.6,402032.0,16.44830096052536,448.8157894736842,0.0,,,
62,563,1108,True,1494.0,10.5,196859.0,16.76680995538832,318.0548245614035,1.0,5.0,1.0,0.0
63,564,1410,True,2569.0,15.5,516851.0,4.699253894576041,557.8508771929825,1.0,7.0,1.0,0.0
