Cell_ID,Keep,counts,count_nuclei,count_cyto,pol_ind,disp_ind,per_dist_ind,coloc_HOXC8_HOXA10
1,True,7.0,7,0.0,0.2923127876244676,0.6489424787545972,0.807554912065197,1.0
2,True,2.0,2,0.0,0.9573076399554804,0.3118514377552878,1.5439517171362405,1.0
3,True,2.0,2,0.0,1.0732254779179409,0.0561840556994127,1.2232084053428187,1.0
4,True,8.0,7,1.0,0.5594990090512543,0.7313584135636653,1.2679731991920156,1.0
5,True,7.0,7,0.0,0.2730180335843509,1.1211491999616183,1.1850767935604112,1.0
6,True,14.0,12,2.0,0.3642683083041025,0.8324640240571051,1.100931161319971,1.0
7,True,5.0,5,0.0,0.6534628909569251,0.3723750395690494,0.9525369483263956,1.0
8,False,0.0,0,0.0,,,,
9,True,4.0,4,0.0,0.1448627572429799,0.6695805316501273,0.7106271614124325,1.0
10,True,5.0,3,2.0,0.2214444812653188,1.5479663964574668,1.6115944740147683,1.0
11,False,0.0,0,0.0,,,,
12,True,12.0,11,1.0,0.2313779315235757,1.0619338600304675,1.198235692797174,1.0
13,False,0.0,0,0.0,,,,
14,True,7.0,6,1.0,0.4709169321336617,0.8653615769449903,1.188841891740008,1.0
15,True,5.0,5,0.0,0.8876093859914777,0.2729051605367338,1.306125329440054,1.0
16,True,7.0,5,2.0,0.2352821763394696,0.8104598782079879,0.9184547577583922,1.0
17,True,5.0,5,0.0,0.5233058438657989,0.6219527220472121,1.0064274408036498,1.0
18,False,0.0,0,0.0,,,,
19,True,1.0,1,0.0,0.7460593152725623,0.0,0.6544869094307221,1.0
20,True,5.0,5,0.0,0.3497948240240371,0.7888793146401568,1.0865913342782223,1.0
21,True,3.0,3,0.0,0.4770031132130444,0.1472656018261157,0.4183735176009651,1.0
22,True,16.0,15,1.0,0.1726207918682824,0.9113084696073848,0.9892071477232858,1.0
23,True,15.0,15,0.0,0.3223123525166075,0.5597914896360721,0.697535683473113,1.0
24,True,8.0,6,2.0,0.0941198546377376,1.2699223608308607,1.316059333724046,1.0
25,True,9.0,8,1.0,0.3779014796967979,0.7161126211955402,1.0011101583171718,1.0
26,True,0.0,0,0.0,,,,0.0
27,True,5.0,5,0.0,0.1800165779673491,0.2953743914897236,0.3545931959093754,1.0
28,True,4.0,4,0.0,0.7152351541201579,1.159724282628046,2.332466201237392,1.0
29,True,6.0,6,0.0,0.388251839477368,0.7770377743430118,1.0263400627943005,1.0
30,True,17.0,17,0.0,0.1820993918214676,1.107339206076529,1.1785918212117252,1.0
31,False,0.0,0,0.0,,,,
32,False,0.0,0,0.0,,,,
33,True,7.0,6,1.0,0.3980610080554817,0.5521145413609838,0.8201196340440218,1.0
34,False,0.0,0,0.0,,,,
35,False,0.0,0,0.0,,,,
36,True,2.0,1,1.0,0.5755607569150346,0.6596901825888287,1.158678834701529,1.0
37,True,4.0,3,1.0,0.2805961402714432,1.1716091507326252,1.268283730058905,1.0
38,True,9.0,9,0.0,0.0760142573544673,1.000393634006351,1.003268809154799,1.0
39,True,3.0,3,0.0,0.4190662191941688,0.2044049123767128,0.4722812546291046,1.0
40,True,8.0,8,0.0,0.3552001867181529,0.7740469876664781,0.9463981083137036,1.0
41,True,10.0,8,2.0,0.133331281259558,0.8535770741297515,0.8773114864195343,1.0
42,True,8.0,7,1.0,0.2778249912535599,0.7723666063331105,0.8997783863782565,1.0
43,True,19.0,16,3.0,0.422578379556505,1.0265696743608457,1.3949070537407693,1.0
44,True,0.0,0,0.0,,,,0.0
45,False,0.0,0,0.0,,,,
46,True,7.0,6,1.0,0.4107188668486757,0.7872669029479237,1.0821542327381906,1.0
47,True,6.0,6,0.0,0.0586542635749526,1.015174216683375,1.0185625446544833,1.0
48,False,0.0,0,0.0,,,,
49,True,5.0,4,1.0,0.5284483360310136,0.5565338166270812,0.9682038463466318,1.0
50,True,0.0,0,0.0,,,,0.0
51,True,9.0,8,1.0,0.4618550808160592,0.6855674718538273,0.9973382560457208,1.0
52,True,10.0,10,0.0,0.6362225672387487,0.307552009295175,0.8221229988116131,1.0
