Cell_ID,Keep,counts,count_nuclei,count_cyto,pol_ind,disp_ind,per_dist_ind,coloc_HOXC8_HOXA10
1,True,8.0,8,0.0,0.0972686521876014,0.6421534079851328,0.6632107057596702,1.0
2,True,3.0,3,0.0,0.3543671916579493,0.6351703081095327,0.8203446805571796,1.0
3,False,0.0,0,0.0,,,,
4,False,0.0,0,0.0,,,,
5,True,2.0,1,1.0,0.835092196652016,0.3441804407040853,1.3626218129613326,1.0
6,True,9.0,9,0.0,0.3007769265118312,0.5458243718379893,0.6905701305246136,1.0
7,True,1.0,1,0.0,0.4541998293737743,0.0,0.2016991127950552,1.0
8,True,1.0,1,0.0,0.944239905613502,0.0,1.0214605577141138,1.0
9,True,0.0,0,0.0,,,,0.0
10,True,9.0,9,0.0,0.2256121053137187,0.4033557790830265,0.4889957690376196,1.0
11,True,12.0,12,0.0,0.3116832256131593,1.099663601182151,1.288652826566387,1.0
12,True,4.0,4,0.0,0.1163217356528599,0.5918704234427471,0.6054852334305592,1.0
13,True,19.0,19,0.0,0.0134504696371248,0.7972360656205061,0.798554715802766,1.0
14,True,9.0,9,0.0,0.3923756571926478,0.5213225792952184,0.7585309944251588,1.0
15,True,4.0,4,0.0,0.088995262620759,0.7033736236316476,0.7155991681521652,1.0
16,False,0.0,0,0.0,,,,
17,False,0.0,0,0.0,,,,
18,True,7.0,7,0.0,0.0785137131887788,0.939685566992487,0.9301252395435212,1.0
19,True,6.0,6,0.0,0.2241898543326808,0.6347585808289985,0.6882879630871509,1.0
20,True,5.0,5,0.0,0.2821091127455236,0.6919547759086119,0.8393004732823854,1.0
21,True,5.0,5,0.0,1.0373367086230971,0.2186842545739488,1.4989894006123965,1.0
22,False,0.0,0,0.0,,,,
23,True,0.0,0,0.0,,,,0.0
24,True,7.0,7,0.0,0.5730106309294245,0.6967240344877405,1.169573814203233,1.0
25,True,8.0,6,2.0,0.6709977777485954,0.4256205148591754,1.1554698029991193,1.0
26,True,4.0,4,0.0,0.4514215717516865,0.1403900323222778,0.3967899371220174,1.0
27,True,4.0,4,0.0,0.4192975496761479,0.7461543539120805,1.057895880321687,1.0
28,True,2.0,2,0.0,0.604165628823199,0.1202075305486836,0.6036821655978891,1.0
29,True,8.0,8,0.0,0.3549036320572863,0.6421967305202861,0.8219357916089897,1.0
30,True,7.0,7,0.0,0.3505408595508406,0.5240305995240453,0.7582718759780036,1.0
31,True,1.0,0,1.0,1.832550961299064,0.0,3.639770454468542,1.0
32,True,11.0,11,0.0,0.1770618521713094,0.653656126423577,0.6913970399897434,1.0
33,True,3.0,3,0.0,0.5300192185509799,0.318388251937477,0.6978970905558426,1.0
34,True,2.0,2,0.0,0.9288822215421366,0.242598492893253,1.313089246934196,1.0
35,True,3.0,3,0.0,0.2127283433828861,0.7571874435157124,0.8042879046931798,1.0
36,True,4.0,4,0.0,0.7201695114317517,0.0794286610319906,0.6553409869139207,1.0
37,True,4.0,4,0.0,0.1546498867668875,0.1534232382707502,0.1680062499803666,1.0
38,True,9.0,9,0.0,0.8731165317012218,0.3167136163897634,1.3539601211963814,1.0
39,True,4.0,4,0.0,0.111035606403184,0.491764764209202,0.4941582806139,1.0
40,False,0.0,0,0.0,,,,
41,True,10.0,10,0.0,0.376119623543278,0.4254234877660415,0.622317866875402,1.0
42,True,4.0,3,1.0,0.6235303024368093,0.4760045075776793,1.0055062189590085,1.0
43,True,2.0,1,1.0,0.7023985803460001,0.5908426879998023,1.3978167728865465,1.0
44,True,2.0,2,0.0,0.7060384425448332,0.0045996203908106,0.5545793635597868,1.0
45,False,0.0,0,0.0,,,,
46,True,0.0,0,0.0,,,,0.0
47,True,8.0,8,0.0,0.2376361927501354,0.7884304553272788,0.9234291436597836,1.0
48,True,1.0,0,1.0,1.197591459493787,0.0,1.5078626456185469,1.0
49,True,11.0,11,0.0,0.1357395489121617,0.8270199652008446,0.853327451783866,1.0
50,True,6.0,6,0.0,0.3493720320787017,0.8369932921958138,1.0441156718828573,1.0
51,True,2.0,2,0.0,0.7015009156714087,0.4725555315159853,1.2574127256199352,1.0
52,True,10.0,10,0.0,0.4147654150510202,0.8498081702276535,1.1145359073790295,1.0
53,True,4.0,4,0.0,0.2198969313030844,0.5586635564763105,0.6307194460411057,1.0
54,False,0.0,0,0.0,,,,
55,True,2.0,2,0.0,0.9414647962547066,0.0436925047384528,1.0758435518452245,1.0
56,True,5.0,5,0.0,0.1879053843020386,0.5700026924277999,0.6239946647676626,1.0
57,True,1.0,1,0.0,0.6825733203920498,0.0,0.4482849760165314,1.0
58,True,2.0,2,0.0,0.171359555828271,0.4991481873335959,0.5419536162893458,1.0
59,False,0.0,0,0.0,,,,
60,True,13.0,12,1.0,0.1446218305429793,0.7277448249695797,0.7562358204493757,1.0
61,True,3.0,3,0.0,0.5100811111394505,0.4877291315016233,0.797253366445716,1.0
62,True,7.0,7,0.0,0.1758557129091333,0.7696519187934971,0.8258079729015345,1.0
63,True,2.0,1,1.0,0.973737102105739,0.0213166460720951,1.0063235401820472,1.0
64,False,0.0,0,0.0,,,,
